Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE33496,"Transcriptional response of  endometrium and the bovine preimplantative embryo to subclinical inflamation of the uterine environment","Expression profiling by array","Bos taurus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33496/suppl",,,"Michael Hoelker","Nov 09, 2011"
GSE33533,"R. sphaeroides Δirr -Fe vs. R. sphaeroides Δirr +Fe under microaerobic conditions","Expression profiling by array","Rhodobacter sphaeroides 2.4.1",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33533/suppl",22879920,,"Gabriele Klug","Nov 09, 2011"
GSE33534,"R. sphaeroides Δirr vs. R. sphaeroides 2.4.1 under microaerobic conditions","Expression profiling by array","Rhodobacter sphaeroides 2.4.1",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33534/suppl",22879920,,"Gabriele Klug","Nov 09, 2011"
GSE33535,"Transcriptional profiling of R. sphaeroides Δirr","Expression profiling by array","Rhodobacter sphaeroides 2.4.1",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33535/suppl",22879920,,"Gabriele Klug","Nov 09, 2011"
GSE33536,"Expression data from human keratinocyte and PBMC-derived iPS cells","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33536/suppl",22088171,,"Yasuhiro Ikeda","Nov 09, 2011"
GSE33553,"R. sphaeroides delta-cryB vs. R. sphaeroides 2.4.1 photo-oxidative stress, aerobic conditions","Expression profiling by array","Rhodobacter sphaeroides 2.4.1",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33553/suppl",22496766,,"Gabriele Klug","Nov 09, 2011"
GSE33554,"R. sphaeroides delta-CryB vs. R. sphaeroides 2.4.1 microarobic conditions","Expression profiling by array","Rhodobacter sphaeroides 2.4.1",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33554/suppl",22496766,,"Gabriele Klug","Nov 09, 2011"
GSE33555,"R. sphaeroides delta-cryB vs. R. sphaeroides 2.4.1 under blue light, semiaerobic conditions","Expression profiling by array","Rhodobacter sphaeroides 2.4.1",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33555/suppl",22496766,,"Gabriele Klug","Nov 09, 2011"
GSE33556,"R. sphaeroides delta-cryB","Expression profiling by array","Rhodobacter sphaeroides 2.4.1",7,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33556/suppl",22496766,,"Gabriele Klug","Nov 09, 2011"
GSE33562,"Preclinical analysis of the gamma secretase inhibitor PF-030840214 in combination with glucocorticoids in T-cell acute lymphoblastic leukemia","Expression profiling by array","Homo sapiens",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33562/suppl",22504949,,"Adolfo Ferrando","Nov 09, 2011"
GSE29717,"Identifcation of Human B1 cells","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29717/suppl",22110167,,"Thomas L Rothstein","Nov 08, 2011"
GSE29814,"Molecular profiling of stomatal lineage cell states","Expression profiling by array","Arabidopsis thaliana",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29814/suppl",21963668,,"Keiko U Torii","Nov 08, 2011"
GSE32357,"Calorie restriction-like effects of 30 days of resveratrol supplementation on energy metabolism and metabolic profile in obese humans","Expression profiling by array","Homo sapiens",20,GDS3981,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32357/suppl",22055504,,"Guido Hooiveld","Nov 08, 2011"
GSE33465,"Lytic Effect of Terpeneless Cold Pressed Valencia Orange Oil on Methicillin-Resistant Staphylococcus aureus","Expression profiling by array","Staphylococcus aureus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33465/suppl",22372962,,"Arunachalam Muthaiyan","Nov 08, 2011"
GSE33472,"Expression data from outflow region at E9.5","Expression profiling by array","Mus musculus",2,,,,22186728,,"Masahide Sakabe","Nov 08, 2011"
GSE33502,"Gene Level Expression Profiling of MEFs derived from wild type and Smurf2-/- embryos","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33502/suppl",22231558,,"Ying Zhang","Nov 08, 2011"
GSE33521,"Gene expression profile of normoxic versus hypoxic HeLa cells","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33521/suppl",22100406,,"eduardo balsa","Nov 08, 2011"
GSE33526,"Normal breast tissue of obese women is enriched for macrophage markers and macrophage-associated gene expression","Expression profiling by array","Homo sapiens",72,,,,22002519;22859400,,"Melissa Troester","Nov 08, 2011"
GSE33539,"Expression data obtained from ALLSIL cell line","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33539/suppl",26056302,,"Adolfo Ferrando","Nov 08, 2011"
GSE33540,"Expression data obtained from HPBALL cell line","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33540/suppl",26056302,,"Adolfo Ferrando","Nov 08, 2011"
GSE33549,"Expression data from mouse T-cell lymphomas","Expression profiling by array","Mus musculus",59,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33549/suppl",26056302,,"Adolfo Ferrando","Nov 08, 2011"
GSE33550,"Reverse engineering of TLX oncogenic transcriptional networks identifies RUNX1 as tumor suppressor in T-ALL","Expression profiling by array","Homo sapiens;Mus musculus",67,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33550/suppl",26056302,,"Adolfo Ferrando","Nov 08, 2011"
GSE9801,"Human Monocytes to M-CSF differentiated Macrophages","Expression profiling by array","Homo sapiens",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9801/suppl",18279525,,"Dominik Lutter","Nov 07, 2011"
GSE25537,"Methanobrevibacter smithii expression profiling","Expression profiling by array;Expression profiling by high throughput sequencing","Bacteroides thetaiotaomicron;Bacteroides vulgatus;Eubacterium rectale;Methanobrevibacter smithii;Methanobrevibacter smithii ATCC 35061;Parabacteroides distasonis;[Eubacterium] eligens",80,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25537/suppl",21317366,,"Federico E Rey","Nov 07, 2011"
GSE25542,"Using iPSC-derived neurons to uncover cellular phenotypes associated with Timothy syndrome","Expression profiling by array","Homo sapiens",59,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25542/suppl",22120178,,"Irina Voineagu","Nov 07, 2011"
GSE32051,"Capicua-dependent transcriptional changes in adult mouse cerebellum","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32051/suppl",22053053,,"Peng Yu","Nov 07, 2011"
GSE32652,"The transcriptome of anthers of  rice gamyb mutant expressing various GAMYB homologs was measured at the microspore stage.","Expression profiling by array","Oryza sativa;Oryza sativa Japonica Group",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32652/suppl",22109518,,"Koichiro Aya","Nov 07, 2011"
GSE32658,"Midbrain floor plate dopamine neurons from human ESCs efficiently engraft in murine and primate models of PD","Expression profiling by array","Homo sapiens",72,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32658/suppl",22056989,,"Jeffrey Zhao","Nov 07, 2011"
GSE33516,"IL-5+ and IL-5- memory Th2","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33516/suppl",22118525,,"Yusuke ENDO","Nov 07, 2011"
GSE10893,"Basal-like Breast Cancer DNA copy number losses identify genes involved in genomic instability, response to therapy, and patient survival","Expression profiling by array;Genome variation profiling by genome tiling array;Genome variation profiling by SNP array","Homo sapiens",504,,,,22048815,,"Charles M. Perou","Nov 06, 2011"
GSE29551,"Expression data from 6 day-old Atxn1L-/- and Atxn1-/- lung tissues","Expression profiling by array","Mus musculus",14,GDS4148;GDS4149,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29551/suppl",22014525,,"Hyojin Kang","Nov 06, 2011"
GSE30734,"Genome-wide binding map of the HIV Tat protein to the human genome (gene expression)","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30734/suppl",22073215,,"Siavash K Kurdistani","Nov 06, 2011"
GSE30739,"Genome-wide binding map of the HIV Tat protein to the human genome","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",5,,"TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30739/suppl",22073215,,"Siavash K Kurdistani","Nov 06, 2011"
GSE25176,"Expression data from rice varieties IRAT109 and ZS97 for drought stress treatment in flag leaves","Expression profiling by array","Oryza sativa;Oryza sativa Indica Group;Oryza sativa Japonica Group",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25176/suppl",,,"ding xi peng","Nov 05, 2011"
GSE25185,"Influence of Deoxynivalenol-contaminated diet on the liver gene expression of chicken.","Expression profiling by array","Gallus gallus",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25185/suppl",22436186,,"Bruno Dietrich","Nov 05, 2011"
GSE30354,"Examination of Ollier Disease and Maffucci Syndrome using IDH Tiling Array","Expression profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30354/suppl",22057234,,"Twinkal Chandubhai Pansuriya","Nov 05, 2011"
GSE30835,"mRNA expression data of tumor samples with/without IDH1/2 mutations and of controls","Expression profiling by array","Homo sapiens",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30835/suppl",22057234,,"Twinkal Chandubhai Pansuriya","Nov 05, 2011"
GSE30844,"Somatic mosaic IDH1 and IDH2 mutations are associated with enchondroma and spindle cell haemangioma in Ollier disease and Maffucci syndrome","Expression profiling by array;Methylation profiling by genome tiling array","Homo sapiens",55,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30844/suppl",22057234,,"Twinkal Chandubhai Pansuriya","Nov 05, 2011"
GSE32097,"Resolving phenylalanine metabolism sheds light on natural synthesis of benzylpenicillin in Penicillium chrysogenum","Expression profiling by array","Penicillium chrysogenum",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32097/suppl",22158714,,"Jean-Marc Daran","Nov 05, 2011"
GSE33093,"Meta-analysis of Clear Cell Renal Cell Carcinoma Gene Expression Defines a Variant Subgroup and Identifies Gender Influences on Tumor Biology","Expression profiling by array;Third-party reanalysis","Homo sapiens",44,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33093/suppl",22030119,,"Kimryn Rathmell","Nov 05, 2011"
GSE33112,"Gene expression in colon cancer stem cells (CSC) cultures identified by Wnt signaling levels","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33112/suppl",22056143,,"Rogier Versteeg","Nov 05, 2011"
GSE33113,"AMC colon cancer AJCCII","Expression profiling by array","Homo sapiens",96,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33113/suppl",22056143;22496204,,"Rogier Versteeg","Nov 05, 2011"
GSE33114,"Methylation of Cancer Stem Cell-associated Wnt target genes predicts poor prognosis in colorectal cancer patients","Expression profiling by array","Homo sapiens",108,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33114/suppl",22056143,,"Rogier Versteeg","Nov 05, 2011"
GSE33442,"The target genes of EGFR activity in glioma cells","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33442/suppl",22162832,,"Frank Furnari","Nov 05, 2011"
GSE33443,"Microarray analysis of gene expression profiles in response to tomato leaves extract treatment in MCF-7 breast cancer cells","Expression profiling by array","Homo sapiens",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33443/suppl",23464452,,"Amid Azura","Nov 05, 2011"
GSE33451,"Genome-wide analysis of gene transcription in myocardium of mice transgenically expressing human cardiolipin synthase 1 (hCLS1) in cardiac tissue","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33451/suppl",22584571,,"Michael Andrew Kiebish","Nov 05, 2011"
GSE33452,"Genome-wide analysis of gene transcription in myocardium of the doxycycline inducible Tafazzin shRNA knockdown mouse model of Barth syndrome","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33452/suppl",,,"Michael Andrew Kiebish","Nov 05, 2011"
GSE33469,"Gene Expression Profile of 57 human T-ALL samples collected in human clinical trial E2993 (Marks et al., 2009)","Expression profiling by array","Homo sapiens",57,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33469/suppl",22162831,,"Alberto Ambesi-Impiombato","Nov 05, 2011"
GSE33470,"Expression profiling of sorted human Thymocyte populations","Expression profiling by array","Homo sapiens",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33470/suppl",,,"Alberto Ambesi-Impiombato","Nov 05, 2011"
GSE33482,"Gene Expression Profile of Cisplatin Resistance in Ovarian Cancer Cell Lines","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33482/suppl",,,"Alexandria Haslehurst","Nov 05, 2011"
GSE33487,"Chemokine expressions in breast cancer patients","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33487/suppl",,,"Diana Narita","Nov 05, 2011"
GSE33490,"Conserved and divergent roles of Bcr1 and CFEM proteins in Candida parapsilosis and Candida albicans","Expression profiling by array","Candida albicans;Candida parapsilosis",18,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33490/suppl",22145027,,"Geraldine Butler","Nov 05, 2011"
GSE33494,"Drought stressed corn grown on summit/shoulder vs. well hydrated corn grown on backslope","Expression profiling by array","Zea mays",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33494/suppl",,,"David Horvath","Nov 05, 2011"
GSE33498,"Gene expression of ovary and neural complex in adult Ciona intestinalis","Expression profiling by array","Ciona intestinalis",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33498/suppl",23388151,,"Takeshi Kawashima","Nov 05, 2011"
GSE25151,"Gene expression in broiler livers upon supplementation with selenized yeast","Expression profiling by array","Gallus gallus",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25151/suppl",,,"Bruno Dietrich","Nov 04, 2011"
GSE31608,"Effect of IL-11 on gene expression in JEG-3 and HTR-8/SVneo trophoblastic cells","Expression profiling by array","Homo sapiens",4,,,,22235337,,"Satish Kumar Gupta","Nov 04, 2011"
GSE33353,"Total expression profiling of embryonic regions of EHF mouse embryos","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33353/suppl",,,"hui zhao","Nov 04, 2011"
GSE33426,"Three-Dimensional Tumor Profiling Reveals Minimal mRNA  Heterogeneity in Esophageal Squamous Cell Carcinoma","Expression profiling by array","Homo sapiens",71,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33426/suppl",22280838,,"Wusheng Yan","Nov 04, 2011"
GSE33427,"Genome-wide Response of Saccharomyces cerevisiae upon Arsenate Exposure","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",15,,"CEL;DCP;TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33427/suppl",22745270,,"Liliana Batista Nascimento","Nov 04, 2011"
GSE33430,"Unraveling the role of ZBED6 in transcriptional regulation by whole transcriptome analysis after RNAi in mouse myoblasts","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33430/suppl",24714595,,"Carl-Johan Rubin","Nov 04, 2011"
GSE33437,"NDRG1 siRNA and overexpression in breast cell lines","Expression profiling by array","Homo sapiens",25,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33437/suppl",24498060,,"Elisabet Gjernes","Nov 04, 2011"
GSE33438,"MCF-7 and ZR-75-1 cell lines hypoxia","Expression profiling by array","Homo sapiens",10,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33438/suppl",24498060,,"Elisabet Gjernes","Nov 04, 2011"
GSE33439,"Global gene expression analysis reveals a link between NDRG1 and vesicle transport.","Expression profiling by array","Homo sapiens",35,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33439/suppl",24498060,,"Elisabet Gjernes","Nov 04, 2011"
GSE33458,"Gene expression analysis of osteosarcoma tumor-initiating cells (High) vs bulk tumor cells (Low)","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33458/suppl",21617384,,"Alexander Yu","Nov 04, 2011"
GSE33459,"Gene expression in Citrus sinensis (L.) Osbeck following infection with the bacterial pathogen Candidatus Liberibacter asiaticus causing Huanglongbing in Florida","Expression profiling by array","Citrus sinensis",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33459/suppl",,,"Ute Albrecht","Nov 04, 2011"
GSE33460,"Transcriptional profile of Candida albicans bcr1 knockout.","Expression profiling by array","Candida albicans",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33460/suppl",22145027,,"Geraldine Butler","Nov 04, 2011"
GSE33461,"Transcriptional profile of Candida parapsilosis bcr1 knockout.","Expression profiling by array","Candida parapsilosis",7,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33461/suppl",22145027,,"Geraldine Butler","Nov 04, 2011"
GSE33462,"Transcriptional profile of Candida parapsilosis CLIB214 culture in low iron conditions","Expression profiling by array","Candida parapsilosis",7,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33462/suppl",22145027,,"Geraldine Butler","Nov 04, 2011"
GSE21419,"Laser Capture Microdissection of Hyperlipidemic Mouse Aorta Atherosclerosis","Expression profiling by array","Mus musculus",19,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21419/suppl",16179593;16606835;19139167;20139367;21761324,,"Andreas Johann Richard Habenicht","Nov 03, 2011"
GSE25195,"Transcriptional response of Listeria monocytogenes h7858 and f6854 to lactate and acetate","Expression profiling by array","Listeria monocytogenes",32,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25195/suppl",21666015,,"Matthew Stasiewicz","Nov 03, 2011"
GSE26766,"Interleukin 1b triggers catabolism via a central nervous system-mediated pathway in mice and rat","Expression profiling by array","Mus musculus",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26766/suppl",22084407,,"Kathryn Graham","Nov 03, 2011"
GSE27709,"Differential transcript accumulation in seedling and mature shoots identifies components contributing to corn earworm resistance","Expression profiling by array","Zea mays",9,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27709/suppl",21556895,,"Richard Oliver Musser","Nov 03, 2011"
GSE31049,"Circadian temporal profiling of MMH-D3 hepatocytes","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31049/suppl",22042857,,"Susanna S Wang","Nov 03, 2011"
GSE32988,"Gene expression analysis of T cell subsets from MS patients undergoing autologous hematopoietic stem cell transplantation reveals significant changes in immune function","Expression profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32988/suppl",25116724,,"Alessandra De Paula Alves Sousa","Nov 03, 2011"
GSE33358,"Expression data from five human leukemia cell lines treated with DMSO or tanshinone IIA","Expression profiling by array","Homo sapiens",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33358/suppl",,,"jianqin li","Nov 03, 2011"
GSE33402,"Exogenous slaicylic acid (SA) treatment of Arabidopsis thaliana Col-0","Expression profiling by array","Arabidopsis thaliana",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33402/suppl",,,"Mary C Wildermuth","Nov 03, 2011"
GSE15933,"Analysis of Gene Expression changes in human intestinal endothelial-to-mesenchymal transition - UNTREATED/CONTROL GROUP ","Expression profiling by array","Homo sapiens",4,,,,,,"Florian Rieder","Nov 02, 2011"
GSE15934,"Analysis of Gene Expression changes in human intestinal endothelial-to-mesenchymal transition - TRANSFORMED GROUP ","Expression profiling by array","Homo sapiens",4,,,,,,"Florian Rieder","Nov 02, 2011"
GSE15975,"Analysis of Gene Expression changes in human intestinal endothelial-to-mesenchymal transition","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15975/suppl",,,"Florian Rieder","Nov 02, 2011"
GSE17378,"Activation of Arabidopsis seed hair development by cotton fiber-related genes","Expression profiling by array","Gossypium hirsutum",10,,,,21779324,,"Zengjian Jeffrey Chen","Nov 02, 2011"
GSE22977,"Rat hepatocytes: Advanced cirrhosis vs Control liver, Advanced cirrhosis vs Early cirrhosis","Expression profiling by array","Mus musculus;Rattus norvegicus",10,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22977/suppl",22109844,,"Taichiro Nishikawa","Nov 02, 2011"
GSE25011,"Study for evaluating the effect of cold ischemic time and RNA stabilization method on RNA integrity and gene expression measurements","Expression profiling by array","Homo sapiens",86,GDS4088,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25011/suppl",22034635,,"Christos Hatzis","Nov 02, 2011"
GSE25081,"Genomic Characterization of Adaptive Mutations that Effect Minimal Fitness Trade-offs in Evolved Clones of Saccharomyces cerevisiae","Expression profiling by array","Saccharomyces cerevisiae",36,,,,21829391,,"Jared Wenger","Nov 02, 2011"
GSE25491,"Transcriptomic and nuclear architecture of immune cells after LPS-activation","Expression profiling by array","Sus scrofa",15,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25491/suppl",21695480,,"Pascal GP Martin","Nov 02, 2011"
GSE27203,"Human testis-derived embryonic stem cell-like cells are not pluripotent, but possess potential of mesenchymal progenitors.","Expression profiling by array","Homo sapiens",24,,"FTR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27203/suppl",22095788,,"Paul Wackers","Nov 02, 2011"
GSE28501,"The tumor suppressor gene rap1GAP is silenced by mir-101-mediated EZH2 overexpression in invasive squamous cell carcinoma","Expression profiling by array","Homo sapiens",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28501/suppl",21532618,,"NISHA J D'SILVA","Nov 02, 2011"
GSE30951,"Complete TLR3 deficiency","Expression profiling by array","Homo sapiens",44,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30951/suppl",21911422,,"Damien Chaussabel","Nov 02, 2011"
GSE31521,"Comparison of Thermoanaerobacter sp. X514 grown on different xylose concentrations","Expression profiling by array","Thermoanaerobacter sp. X514",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31521/suppl",21948836,,"Christopher L Hemme","Nov 02, 2011"
GSE31522,"Comparison of Thermoanaerobacter pseudethanolicus 39E grown on different xylose concentrations","Expression profiling by array","Thermoanaerobacter pseudethanolicus ATCC 33223",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31522/suppl",21948836,,"Christopher L Hemme","Nov 02, 2011"
GSE32155,"Identification of the epithelial receptor for measles virus","Expression profiling by array","Homo sapiens",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32155/suppl",22048310,,"Michael Mühlebach","Nov 02, 2011"
GSE32223,"Transcriptional profile of ER71 EYFP positive/negative cells in ER71 WT and MT embryos","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32223/suppl",21989919,,"Fengli Fu","Nov 02, 2011"
GSE33033,"ahrC mutant compared to D39 wild-type in Streptococcus pneumoniae in CDM + 10 mM arginine","Expression profiling by array","Streptococcus pneumoniae D39",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33033/suppl",22084243,,"Tomas Kloosterman","Nov 02, 2011"
GSE33034,"argR1 mutant compared to D39 wild-type in Streptococcus pneumoniae in CDM + 10 mM arginine","Expression profiling by array","Streptococcus pneumoniae D39",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33034/suppl",22084243,,"Tomas Kloosterman","Nov 02, 2011"
GSE33035,"argR1-ahrC mutant compared to D39 wild-type in Streptococcus pneumoniae in CDM + 10 mM arginine","Expression profiling by array","Streptococcus pneumoniae D39",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33035/suppl",22084243,,"Tomas Kloosterman","Nov 02, 2011"
GSE33036,"Streptococcus pneumoniae D39 wild-type grown in CDM+10 mM arginine compared to D39 wild type grown in CDM + 0.05 mM arginine","Expression profiling by array","Streptococcus pneumoniae D39",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33036/suppl",22084243,,"Tomas Kloosterman","Nov 02, 2011"
GSE33043,"ArgR1 and AhrC Mediate Arginine-Dependent Regulation of Arginine Acquisition- and Virulence Genes in the Human Pathogen Streptococcus pneumoniae","Expression profiling by array","Streptococcus pneumoniae D39",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33043/suppl",22084243,,"Tomas Kloosterman","Nov 02, 2011"
GSE33284,"Gene Expression analysis of PA 3880 mutant","Expression profiling by array","Pseudomonas aeruginosa",4,,"MEV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33284/suppl",,,"John Braisted","Nov 02, 2011"
