Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE50420,"Array analysis of wound induced hair neogenesis","Expression profiling by array","Mus musculus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50420/suppl",,,"Luis Andres Garza","Aug 05, 2015"
GSE56612,"Genetic deletion or pharmacologic blockade of the amino acid transporter Slc6a14 in mice suppresses breast cancer induced by Polyoma middle T oncogene","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56612/suppl",26173258,,"Pachiappan Arjunan","Aug 05, 2015"
GSE59880,"Stockholm dataset for ageing prototype diagnostic","Expression profiling by array","Homo sapiens",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59880/suppl",20133430;20930125,,"Jamie Timmons","Aug 05, 2015"
GSE60438,"Transcriptome profiling of deciduas from pre-eclamptic and normotensive pregnancies","Expression profiling by array","Homo sapiens",125,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60438/suppl",26010865,,"Eric K Moses","Aug 05, 2015"
GSE60620,"Reduction of DNA methylation suppresses colon carcinogenesis through induction of tumor cell differentiation","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60620/suppl",25939752,,"Yasuhiro Yamada","Aug 05, 2015"
GSE62131,"Development of gene expression signatures of 64 T-ALL patient samples","Expression profiling by array","Homo sapiens",64,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62131/suppl",26108691,,"Kaat Durinck","Aug 05, 2015"
GSE62135,"Development of gene expression signatures for ETS1 knockdown in the ALL-SIL cell line.","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62135/suppl",26108691,,"Kaat Durinck","Aug 05, 2015"
GSE62139,"Development of gene expression signatures for JQ1 treatment of the ALL-SIL cell line.","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62139/suppl",26108691,,"Kaat Durinck","Aug 05, 2015"
GSE62140,"Development of gene expression signatures for RUNX1 knockdown in the ALL-SIL cell line.","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62140/suppl",26108691,,"Kaat Durinck","Aug 05, 2015"
GSE62141,"Development of gene expression signatures for TLX1 knockdown in the ALL-SIL cell line.","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62141/suppl",26108691,,"Kaat Durinck","Aug 05, 2015"
GSE62143,"Development of gene expression signatures for TLX1 overexpression in human thymus C34+ T-cell progenitors cultured on an OP9-DLL1 feeder layer","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62143/suppl",26108691,,"Kaat Durinck","Aug 05, 2015"
GSE62144,"Development of gene expression signatures","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",111,,"BED;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62144/suppl",26108691,,"Kaat Durinck","Aug 05, 2015"
GSE63060,"Alzheimer, MCI and control samples from AddneuroMed Cohort (batch 1)","Expression profiling by array","Homo sapiens",329,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63060/suppl",,,"Jamie Timmons","Aug 05, 2015"
GSE63061,"Alzheimer, Mild Cognitive impairment and control samples from AddneuroMed Cohort (batch 2)","Expression profiling by array","Homo sapiens",388,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63061/suppl",,,"Jamie Timmons","Aug 05, 2015"
GSE63063,"Alzheimer, Mild Cognitive impairment and control samples from AddneuroMed Cohort","Expression profiling by array","Homo sapiens",717,,,,,,"Jamie Timmons","Aug 05, 2015"
GSE66549,"MEK Inhibition Overcomes Cisplatin Resistance Conferred by SOS/MAPK Pathway Activation in Squamous Cell Carcinoma (SCC)","Expression profiling by array","Homo sapiens",32,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66549/suppl",25939760,,"Chong-Lei Bi","Aug 05, 2015"
GSE66683,"Transcriptional analysis between Streptomyces clavuligerus ATCC 27064 and a mutant altered in antibiotic production","Expression profiling by array","Streptomyces clavuligerus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66683/suppl",26187955,,"Paloma Liras","Aug 05, 2015"
GSE67884,"Furin deficiency efect on T cells","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67884/suppl",25926688,,"Marko Pesu","Aug 05, 2015"
GSE68159,"Gene expression changes in a histone sprocket arginine mutant in histone H2A R78A","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68159/suppl",25971662,,"John J. Wyrick","Aug 05, 2015"
GSE70629,"Development of gene expression signatures for GSI treatment of the ALL-SIL cell line.","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70629/suppl",26108691,,"Kaat Durinck","Aug 05, 2015"
GSE71693,"Murine Kidney Papilla Cells: Control GFP- vs. GFP+ label retaining cells. Cell populations were separated by FACS.","Expression profiling by array","Mus musculus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71693/suppl",,,"Qais Al-Awqati","Aug 05, 2015"
GSE71694,"Transcriptional profiling analysis of Bacillus subtilis in response to high levels of iron (Fe3+)","Expression profiling by array","Bacillus subtilis;Bacillus subtilis subsp. subtilis str. 168",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71694/suppl",,,"wenbang yu","Aug 05, 2015"
GSE71696,"Influence of bovine virus diarrhoea virus on the transcriptome profile of bovine endometrium in response to bacterial lipopolysaccharide.","Expression profiling by array","Bos taurus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71696/suppl",,,"Zhangrui Cheng","Aug 05, 2015"
GSE71714,"Transcriptional changes in Atlantic salmon (Salmo salar) after embryonic exposure to road salt (NaCl)","Expression profiling by array","Salmo salar;salmonid fish",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71714/suppl",,,"You Song","Aug 05, 2015"
GSE43840,"Sliding of Bacillus subtilis Natto","Expression profiling by array","Bacillus subtilis;Bacillus subtilis subsp. natto",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43840/suppl",26152584,,"Akos T Kovacs","Aug 04, 2015"
GSE50841,"Genome-wide analysis of colon cancer cell SW480_Control, _BOP1, _CKS2 and _NFIL3 treated with different inhibitors","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50841/suppl",26156959,,"Jingjing Qi","Aug 04, 2015"
GSE57750,"Epigenetic profiling of well differentiated and dedifferentiated liposarcoma identifies H3K9me3 and Kruppel-like factor 6 (KLF6) as determinants of aggressiveness in sarcoma (expression)","Expression profiling by array","Homo sapiens",18,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57750/suppl",26193637,,"Kadir Caner Akdemir","Aug 04, 2015"
GSE57754,"Epigenetic profiling of well differentiated and dedifferentiated liposarcoma identifies H3K9me3 and Kruppel-like factor 6 (KLF6) as determinants of aggressiveness in sarcoma","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",32,,"CEL;CHP;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57754/suppl",26193637,,"Kadir Caner Akdemir","Aug 04, 2015"
GSE58979,"Gene expression in subcutaneous and visceral fat predicts liver histology in morbidly obese patients","Expression profiling by array","Homo sapiens",53,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58979/suppl",26028579,,"Wouter Van Delm","Aug 04, 2015"
GSE61583,"The effect of Vdr gene ablation in the mouse placenta","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61583/suppl",,,"Sam Buckberry","Aug 04, 2015"
GSE62866,"Pituitary tumors contain a side population with 'tumor stem cell'-associated characteristics [set 1]","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62866/suppl",25921430,,"Wouter Van Delm","Aug 04, 2015"
GSE62870,"Pituitary tumors contain a (CD31¯/CD45¯ purified) side population with 'tumor stem cell'-associated characteristics [set 2]","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62870/suppl",25921430,,"Wouter Van Delm","Aug 04, 2015"
GSE62960,"Pituitary tumors contain a side population with 'tumor stem cell'-associated characteristics.","Expression profiling by array","Homo sapiens",28,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62960/suppl",25921430,,"Wouter Van Delm","Aug 04, 2015"
GSE67695,"Effects of Arid1a knockout in murine ovarian endometrioid carcinomas with biallelic inactivation of Apc and Pten","Expression profiling by array","Mus musculus",6,,"CEL;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67695/suppl",,,"Rork Kuick","Aug 04, 2015"
GSE70154,"The contained self-reactive peripheral T cell repertoire: size, diversity and cellular composition","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70154/suppl",26195815,,"Markus Feuerer","Aug 04, 2015"
GSE71576,"Integration analysis of three omics data using penalized regression methods: An application to bladder cancer (expression)","Expression profiling by array","Homo sapiens",44,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71576/suppl",,,"Nuria Malats","Aug 04, 2015"
GSE71669,"Integration analysis of three omics data using penalized regression methods: An application to bladder cancer","Expression profiling by array;Methylation profiling by array","Homo sapiens",90,,"CEL;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71669/suppl",,,"Nuria Malats","Aug 04, 2015"
GSE71671,"Inhibition of EZH2 in THP-1 cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71671/suppl",,,"Jessi Winkler","Aug 04, 2015"
GSE71687,"Hematopoietic cell differentiation is required for initiation of acute myeloid leukemia [Microarray expression]","Expression profiling by array","Mus musculus",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71687/suppl",,,"Richard Koche","Aug 04, 2015"
GSE21891,"Expression data from insulin-treated human primary fibroblasts and effects of U0126 on insulin-induced gene expression","Expression profiling by array","Homo sapiens",129,,"CEL;CHP;TXT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21891/suppl",26202599,,"Isabel Xiaorong Wang","Aug 03, 2015"
GSE31175,"Beta 1 blockers improve survival and provide cardioprotection in septic mice","Expression profiling by array","Mus musculus",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31175/suppl",,,"Arnaud Mansart","Aug 03, 2015"
GSE40670,"Microbiota facilitates dietary heme-induced epithelial hyperproliferation and hyperplasia by breaking the mucus barrier","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40670/suppl",26216954,,"Guido Hooiveld","Aug 03, 2015"
GSE52624,"Leishmania major modulates autophagy in host macrophages during intracellular differentiation","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52624/suppl",26226952,,"Claus Juergen Scholz","Aug 03, 2015"
GSE58369,"Leishmania major infection-induced changes in the small RNA transcriptome of host macrophages.","Expression profiling by array","Mus musculus;synthetic construct",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58369/suppl",26226952,,"Claus Juergen Scholz","Aug 03, 2015"
GSE59567,"Expression data from untreated vs. BMP4-treated cultured wild-type and MuSK null muscle cells (myoblasts and myotubes)","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59567/suppl",,,"Atilgan Yilmaz","Aug 03, 2015"
GSE60685,"Genome-wide analysis of gene expression in normal and fibrotic mouse kidneys with and without Twist1 or with and without Snai1(Snail) expression in proximal tubular epithelial cells","Expression profiling by array","Mus musculus",37,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60685/suppl",,,"Valerie LeBleu","Aug 03, 2015"
GSE61302,"Expression Analysis of Human Adipose-Derived Stem Cells During In Vitro Differentiation to an Adipocyte Lineage","Expression profiling by array","Homo sapiens",15,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61302/suppl",,,"Sandeep Kathju","Aug 03, 2015"
GSE62396,"Expression analysis of miR-302 knockout and wild-type embryos during neurulation","Expression profiling by array","Mus musculus",25,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62396/suppl",,,"Ron Parchem","Aug 03, 2015"
GSE62816,"Transcriptional analysis of human cranial compartments with different embryonic origins","Expression profiling by array","Homo sapiens",48,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62816/suppl",,,"James William MacDonald","Aug 03, 2015"
GSE65953,"Effect of vitrification using the Cryotop method on the gene expression profile of in vitro-produced bovine embryos","Expression profiling by array","Bos indicus;Bos taurus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65953/suppl",,,"Isabelle Dufort","Aug 03, 2015"
GSE66082,"Widespread association between YAP/TAZ/TEAD and AP-1 at enhancers drives oncogenic growth [gene expression]","Expression profiling by array;Third-party reanalysis","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66082/suppl",26258633,,"Silvio Bicciato","Aug 03, 2015"
GSE66083,"Widespread association between YAP/TAZ/TEAD and AP-1 at enhancers drives oncogenic growth","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing;Third-party reanalysis","Homo sapiens",25,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66083/suppl",26258633,,"Silvio Bicciato","Aug 03, 2015"
GSE67843,"Methionine starvation of M. tuberculosis H37Rv ΔmetA","Expression profiling by array","Mycobacterium tuberculosis;Mycobacterium tuberculosis H37Rv",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67843/suppl",26221021,,"Michael Berney","Aug 03, 2015"
GSE69564,"Expression Data from Brucella abortus strain 2308 and isogenic vtlR mutant cells","Expression profiling by array","Brucella abortus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69564/suppl",,,"Paul Dunman","Aug 03, 2015"
GSE70326,"Expression data from cortical thymic epithelial cells ectopically expressing Aire","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70326/suppl",,,"Mitsuru Matsumoto","Aug 03, 2015"
GSE70393,"Gene expression in CD8+ T cells derived from Nrdp1+/+ and Nrdp1-/- mice","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70393/suppl",,,"Taoyong Chen","Aug 03, 2015"
GSE70493,"Epigenome-wide and Transcriptome-wide Analyses Reveal Gestational Diabetes is Associated with Alterations in the Human Leukocyte Antigen Complex [gene expression]","Expression profiling by array","Homo sapiens",63,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70493/suppl",,,"Alexandra Binder","Aug 03, 2015"
GSE70494,"Epigenome-wide and Transcriptome-wide Analyses Reveal Gestational Diabetes is Associated with Alterations in the Human Leukocyte Antigen Complex","Expression profiling by array;Methylation profiling by array","Homo sapiens",145,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70494/suppl",,,"Alexandra Binder","Aug 03, 2015"
GSE71348,"Expression data of mESCs differentiated into Paraxial mesoderm","Expression profiling by array","Mus musculus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71348/suppl",,,"philippe moncuquet","Aug 03, 2015"
GSE71634,"Gene expression profiling of healthy controls upon Interferon-beta stimulation","Expression profiling by array","Homo sapiens",40,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71634/suppl",,,"Ferdinando Clarelli","Aug 03, 2015"
GSE71654,"The sunflower transcription factor HaHB11 improves yield, biomass and flood tolerance via the quiescent response in transgenic plants","Expression profiling by array","Helianthus annuus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71654/suppl",,,"Jorge Ignacio Giacomelli","Aug 03, 2015"
GSE55728,"Withaferin A (WA) causes cell death in prostate cells.","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55728/suppl",26230090,,"Daisuke Okuzaki","Aug 02, 2015"
GSE65121,"HP1β has distinct subnuclear localizations, chromatin binding features and functions in embryonic stem cells and differentiating cells [expression]","Expression profiling by array","Mus musculus",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65121/suppl",,,"Eran Meshorer","Aug 02, 2015"
GSE65122,"HP1β has distinct subnuclear localizations, chromatin binding features and functions in embryonic stem cells and differentiating cells","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Mus musculus",14,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65122/suppl",,,"Eran Meshorer","Aug 02, 2015"
GSE34916,"Expression data from cyclohexamide treated Human Foreskin Fibroblasts (HFFs) infected with type I Toxoplasma gondii and stimulated with interferon gamma.","Expression profiling by array","Homo sapiens",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34916/suppl",,,"Emily E Rosowski","Aug 01, 2015"
GSE39899,"Gene expression profiling in B lymphocytes from transplanted patients","Expression profiling by array","Homo sapiens",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39899/suppl",24354874,,"Richard Danger","Aug 01, 2015"
GSE48961,"The effect of vitamin D supplementation on tumorigenesis in a thioacetamide (TAA)-induced rat intrahepatic cholangiocarcinoma model","Expression profiling by array","Rattus norvegicus",18,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48961/suppl",,,"Chun-Nan Yeh","Aug 01, 2015"
GSE49481,"RNA Profiles Reveals Familial Aggregation of Molecular Subtypes in non-BRCA1/2 Breast Cancer Families","Expression profiling by array","Homo sapiens",253,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49481/suppl",,,"Martin Jakob Larsen","Aug 01, 2015"
GSE49647,"Saturated fatty acids induced genes and ISR target genes in pancreatic beta cells","Expression profiling by array","Mus musculus",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49647/suppl",,,"Seiichi Oyadomari","Aug 01, 2015"
GSE55029,"CCR-5 using HIV-1 induces an anti-inflammatory profile in primary macrophages","Expression profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55029/suppl",,,"Fernando Oneissi Martinez Estrada","Aug 01, 2015"
GSE55443,"Candidates for bile acid-dependent PPARα-target genes in mouse intestinal cells","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55443/suppl",,,"Satoru Koyanagi","Aug 01, 2015"
GSE57329,"Galectin-3 Deficiency Exacerbates Hyperglycemia and the Endothelial Response to Diabetes","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57329/suppl",26047815,,"April L Darrow","Aug 01, 2015"
GSE58416,"Gene expression regulated by transcription factor MiT in Drosophila","Expression profiling by array","Drosophila melanogaster",12,,"CEL;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58416/suppl",,,"Francesca Pignoni","Aug 01, 2015"
GSE59243,"Effects of SUV39H1 depletion on gene expression in HeLa cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59243/suppl",,,"Satoshi Kondo","Aug 01, 2015"
GSE59280,"Microarray Analysis Reveals a Role of the Notch System in Ciona Siphon Regeneration","Expression profiling by array","Ciona intestinalis",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59280/suppl",,,"Mayuko Hamada","Aug 01, 2015"
GSE59568,"Gene expression analysis compared myxoid liposarcoma tissue with normal fat tissue","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59568/suppl",,,"Satoshi Kondo","Aug 01, 2015"
GSE59995,"Effect of DC-SCRIPT expression in MCF7 breast cancer cell line","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59995/suppl",,,"Jonas Nørskov Søndergaard","Aug 01, 2015"
GSE60126,"Natural Variation in Fish Transcriptomes: Comparative Analysis of the Fathead Minnow (Pimephales promelas)","Expression profiling by array","Pimephales promelas",511,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60126/suppl",,,"Rong-Lin Wang","Aug 01, 2015"
GSE60148,"Role of milk fat globule membrane (MFGM) in modulating gene expression in humans","Expression profiling by array","Homo sapiens",60,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60148/suppl",26016870,,"Ingrid Dahlman","Aug 01, 2015"
GSE60167,"Natural Variation in Fish Transcriptomes: Comparative Analysis of the Zebrafish (Danio rerio)","Third-party reanalysis;Expression profiling by array","Danio rerio",0,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60167/suppl",,,"Rong-Lin Wang","Aug 01, 2015"
GSE60202,"Natural Variation in Fish Transcriptomes: Comparative Analysis of the Fathead Minnow (Pimephales promelas) and Zebrafish (Danio rerio)","Expression profiling by array;Third-party reanalysis","Pimephales promelas",511,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60202/suppl",,,"Rong-Lin Wang","Aug 01, 2015"
GSE60460,"Lateral ventricle SVZ: 3xTg vs WT","Expression profiling by array","Mus musculus",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60460/suppl",,,"Karl JL Fernandes","Aug 01, 2015"
GSE60525,"A Global Transcriptome Analysis of BMSC from different confluences, But Gene Expression Profiling Suggested Comprised Pro-angiogenesis Effects - part 2","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60525/suppl",,,"Jiaqiang Ren","Aug 01, 2015"
GSE60698,"Genome-wide cDNA expression analysis of seminoma-like TCam-2 cells during transition into an embryonal carcinoma-like state","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60698/suppl",,,"Daniel Nettersheim","Aug 01, 2015"
GSE60844,"Molecular regulation of enhanced muscle mass in developing Blond Aquitaine foetuses compared to Charolais","Expression profiling by array","Bos taurus",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60844/suppl",,,"Isabelle Cassar-Malek","Aug 01, 2015"
GSE60956,"Antagonistic interaction between androgen signaling and vitamin D signaling in prostate cancer [Expression profiling]","Expression profiling by array","Homo sapiens",60,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60956/suppl",,,"Yuwen Liu","Aug 01, 2015"
GSE64657,"Antagonistic interaction between androgen signaling and vitamin D signaling in prostate cancer","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Homo sapiens",66,,"BED;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64657/suppl",,,"Yuwen Liu","Aug 01, 2015"
GSE64683,"Influence of low and high force muscle activity on paralyzed muscle gene expression","Expression profiling by array","Homo sapiens",24,,,,25635001,,"Richard Shields","Aug 01, 2015"
GSE64790,"Identifying long non-coding RNAs in triple-negative breast cancer","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64790/suppl",,,"Feilin Cao","Aug 01, 2015"
GSE64883,"Expression profiles of allopolyploids and their parents lines during allopolyploidization","Expression profiling by array","Aegilops tauschii subsp. strangulata;Triticum aestivum;Triticum dicoccon;Triticum dicoccon x Aegilops tauschii subsp. strangulata;Triticum turgidum subsp. durum;Triticum turgidum subsp. durum x Aegilops tauschii subsp. strangulata",28,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64883/suppl",,,"Yeonju Jung","Aug 01, 2015"
GSE65053,"Gene expression signatures following nerve injury in a rat model (0.5h-9h)","Expression profiling by array","Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65053/suppl",,,"Shiying Li","Aug 01, 2015"
GSE65233,"The effect of THADA knockdown on Huh7 cells","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65233/suppl",,,"Takafumi Yoshida","Aug 01, 2015"
GSE65262,"Expression profiles of allopolyploids and their parents lines during allopolyploidization (Chines Spring and hexaploid)","Expression profiling by array","Triticum aestivum",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65262/suppl",,,"Yeonju Jung","Aug 01, 2015"
GSE65282,"Aspergillus nidulans strains R21 and ∆gprH during growth in minimal media (MM) and carbon starvation","Expression profiling by array","Aspergillus nidulans;Aspergillus nidulans FGSC A4",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65282/suppl",,,"Neil Brown","Aug 01, 2015"
GSE66840,"Gene expression in undifferentiated or cyclic adenosine monophosphate-exposed BeWo trophoblast cells","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66840/suppl",,,"Stephen J Renaud","Aug 01, 2015"
