Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE30521,"Expression data from prostate cancer samples","Expression profiling by array","Homo sapiens",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30521/suppl",23083832,,"Laia Agell","Oct 25, 2012"
GSE32989,"Expression profiling of lung cancer cell lines (UTSW Lung Panel V2)","Expression profiling by array","Homo sapiens",69,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32989/suppl",23091115,,"Luc Girard","Oct 25, 2012"
GSE33072,"An epithelial-mesenchymal transition (EMT) gene signature predicts resistance to erlotinib and PI3K pathway inhibitors and identifies Axl as a novel EMT marker in non-small cell lung cancer.","Expression profiling by array","Homo sapiens",131,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33072/suppl",23091115,,"Pierre Saintigny","Oct 25, 2012"
GSE33292,"Expression data from WT DN3, TCF-1-deficient DN3 thymocytes, and T cell lymphomas in TCF-1-deficient animals.","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33292/suppl",23103132,,"Hai-Hui Xue","Oct 25, 2012"
GSE36323,"Microarray analysis of human monocytic THP-1 cell treated with 1α,25-dihydroxyvitamin D3 or Trichostatin A and the combination of both","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36323/suppl",23093607,,"Sami Heikkinen","Oct 25, 2012"
GSE37113,"Transcriptome profiling for changes upon Lin28a knockdown in mouse embryonic stem cell (A3-1) [Affymetrix]","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37113/suppl",23102813,,"Hyeshik Chang","Oct 25, 2012"
GSE37114,"LIN28A targets, regulation of microRNA biogenesis, and effect on transcriptome in A3-1 cells","Expression profiling by array;Expression profiling by high throughput sequencing;Non-coding RNA profiling by array;Other","Mus musculus",18,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37114/suppl",23102813,,"Hyeshik Chang","Oct 25, 2012"
GSE38583,"Expression analysis of the glucose deprivation-induced human tumor cell responses","Expression profiling by array","Homo sapiens",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38583/suppl",22915762,,"yugang wang","Oct 25, 2012"
GSE40378,"Induced pluripotent stem cell models of progranulin-deficient frontotemporal dementia uncover specific reversible neuronal defects.","Expression profiling by array","Homo sapiens",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40378/suppl",23063362,,"Giovanni Coppola","Oct 25, 2012"
GSE40782,"Revisiting Global Gene Expression Analysis (Microarray)","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40782/suppl",23101621,,"Richard A Young","Oct 25, 2012"
GSE40784,"Revisiting Global Gene Expression Analysis","Expression profiling by array;Expression profiling by high throughput sequencing","Homo sapiens",8,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40784/suppl",23101621,,"Richard A Young","Oct 25, 2012"
GSE41638,"Microarray analysis of WT and Drd2-/- striatal tissue from C57BL/6 mice","Expression profiling by array","Mus musculus",2,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41638/suppl",23242137,,"Jia-wei Zhou","Oct 25, 2012"
GSE41802,"Isocitrata Dehydrogenase (IDH) Mutations Promote a Reversible ZEB1/mir-200-Dependent Epithelial Mesenchymal Transition (EMT)","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41802/suppl",23038259,,"Joshua M Korn","Oct 25, 2012"
GSE41807,"Expression data from adult (9 month-old) and young (4 month-old) hearts from C57BL/6J mice","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41807/suppl",,,"Lucas Elisa","Oct 25, 2012"
GSE41808,"Expression data from adult (9 month-old) and young (4 month-old) hearts from GRK2 heterozygous C57BL/6J mice.","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41808/suppl",,,"Lucas Elisa","Oct 25, 2012"
GSE41809,"Expression data from young (4 month-old) hearts from GRK2 heterozygous C57BL/6J mice and its wild type littermates","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41809/suppl",,,"Lucas Elisa","Oct 25, 2012"
GSE41810,"GRK2 deficiency confers cardioprotective profile.","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41810/suppl",,,"Lucas Elisa","Oct 25, 2012"
GSE41814,"Transcriptomic response of the polycyclic aromatic hydrocarbon-degrading Sphingomonas sp. LH128 upon long-term starvation stress","Expression profiling by array","Sphingomonas sp. LH128",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41814/suppl",23861307,,"Tekle Tafese Fida","Oct 25, 2012"
GSE35340,"Notch is active in Langerhans Cell Histiocytosis and confers pathognomonic features on dendritic cells.","Expression profiling by array","Homo sapiens",17,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35340/suppl",23074278,,"Maximilian Kauer","Oct 24, 2012"
GSE41778,"Transcriptional profiling of the Δmak-1 strain","Expression profiling by array","Neurospora crassa",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41778/suppl",23125351,,"Lindsay D. Bennett","Oct 24, 2012"
GSE38893,"Control of breast cancer growth and initiation by the stem cell-associated transcription factor TCF3","Expression profiling by array","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38893/suppl",23090119,,"Roy Zvi Granit","Oct 23, 2012"
GSE38931,"Genome-wide comparison of trisomy 21 iPSCs and derived isogenic disomy 21 iPSCs.","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38931/suppl",23084023,,"LI B LI","Oct 23, 2012"
GSE39043,"Global gene expression changes during the estrous cycle in equine endometrium","Expression profiling by array","Equus caballus",25,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39043/suppl",23077167,,"Stefan Michael Bauersachs","Oct 23, 2012"
GSE40352,"The effects of NAC on gene expression in Nkx3.1-/- mouse prostate","Expression profiling by array","Mus musculus",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40352/suppl",23077524,,"Philip D Anderson","Oct 23, 2012"
GSE41735,"To elucidate the role of estradiol- 17β (E2) in the regulation of corpus luteum function","Expression profiling by array","Rattus norvegicus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41735/suppl",,,"SUDESHNA TRIPATHY","Oct 23, 2012"
GSE41736,"Murine HIV-gagP24 CD8 T cells: bone marrow vs Lymph node","Expression profiling by array","Mus musculus",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41736/suppl",23142782,,"Helene Perrin","Oct 23, 2012"
GSE41746,"Comparative expression data of PD21 Pik3cd+/- and Pik3cd-/- female mice ovaries responsed to exogenous gonadotropins.","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41746/suppl",23820902,,"Qian Li","Oct 23, 2012"
GSE41762,"Expression data from human pancreatic islets","Expression profiling by array","Homo sapiens",77,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41762/suppl",23140642;25298321,,"Anders Rosengren","Oct 23, 2012"
GSE41768,"PTP1B deficiency effect on mammary gland development and differentiation","Expression profiling by array","Mus musculus",37,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41768/suppl",23154416,,"Tim Roloff","Oct 23, 2012"
GSE41769,"Effects of acute exercise on gene expression in exercising and non-exercising human skeletal muscle","Expression profiling by array","Homo sapiens",36,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41769/suppl",23226462;24591600,,"Milene Catoire","Oct 23, 2012"
GSE41784,"Androgen receptor splice variants mediate enzalutamide resistance in castration-resistant prostate cancer cell lines","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41784/suppl",23117885,,"Scott Dehm","Oct 23, 2012"
GSE36676,"Gene profiling in arbuscular mycorrhizal symbiosis between the actinorhizal tree Casuarina glauca and the fungus Glomus intraradices.","Expression profiling by array","Casuarina glauca",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36676/suppl",22970303,,"Valérie HOCHER","Oct 22, 2012"
GSE37416,"Gene expression data from F. tularensis-exposed neutrophils","Expression profiling by array","Homo sapiens",48,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37416/suppl",22986450,,"Addie Whitney","Oct 22, 2012"
GSE39340,"Indentification of special gene expressions in synovial tissues of rheumatoid arthritis","Expression profiling by array","Homo sapiens",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39340/suppl",,,"Xiaotian Chang","Oct 22, 2012"
GSE39465,"Identification of gonadotropin-responsive genes in fish testis","Expression profiling by array","Oncorhynchus mykiss",42,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39465/suppl",23045716,,"Elisabeth Sambroni","Oct 22, 2012"
GSE40184,"The blood transcriptional signature of chronic HCV [Affymetrix data]","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40184/suppl",23067362,,"Christopher Bolen","Oct 22, 2012"
GSE40223,"The blood transcriptional signature of chronic HCV [Illumina data]","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40223/suppl",23067362,,"Christopher Bolen","Oct 22, 2012"
GSE40224,"The blood transcriptional signature of chronic HCV","Expression profiling by array","Homo sapiens",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40224/suppl",23067362,,"Christopher Bolen","Oct 22, 2012"
GSE40359,"A mouse model of rhabdomyosarcoma originating from the adipocyte lineage","Expression profiling by array","Mus musculus",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40359/suppl",23079662,,"David Finkelstein","Oct 22, 2012"
GSE41182,"Transcriptomic and metabolomic analysis of Yukon Thellungiella plants grown in cabinets and their natural habitat","Expression profiling by array","Thellungiella",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41182/suppl",23025749,,"Elizabeth A Weretilnyk","Oct 22, 2012"
GSE41448,"Transcriptome comparison of rokA mutant to wild-type in the Streptococcus pneumoniae D39.","Expression profiling by array","Streptococcus pneumoniae D39",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41448/suppl",23082033,,"Sulman Shafeeq","Oct 22, 2012"
GSE21820,"Genome-wide characterization of PhoB binding profile in Escherichia coli (gene expression data)","Expression profiling by array","Escherichia coli",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21820/suppl",23071782,,"Chi Yang","Oct 21, 2012"
GSE21857,"Genome-wide characterization of PhoB binding profile in Escherichia coli","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Escherichia coli;Escherichia coli str. K-12 substr. MG1655",7,,"CEL;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21857/suppl",23071782,,"Chi Yang","Oct 21, 2012"
GSE24920,"Gene Expression in Myotonic Dystrophy","Expression profiling by array","Mus musculus",19,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24920/suppl",,,"Erik -- van Lunteren","Oct 21, 2012"
GSE33375,"Transcriptome and signalling response to As stress","Expression profiling by array","Oryza sativa",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33375/suppl",22987115,,"Tsai-Lien Huang","Oct 21, 2012"
GSE33589,"A mutation in the Srrm4 gene causes pre-mRNA splicing defects and deafness in Bronx waltzer mice.","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33589/suppl",23055939,,"Botond Banfi","Oct 21, 2012"
GSE33590,"MJAY analysis of vestibular macula RNA obtained from Bronx waltzer and control mice.","Expression profiling by array","Mus musculus",7,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33590/suppl",23055939,,"Botond Banfi","Oct 21, 2012"
GSE33591,"A mutation in the Srrm4 gene causes alternative splicing defects and deafness in Bronx waltzer mice.","Expression profiling by array","Mus musculus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33591/suppl",23055939,,"Botond Banfi","Oct 21, 2012"
GSE35026,"Expression data in inguinal adipose tissue at different circadian times","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35026/suppl",23142819,,"Georgios K Paschos","Oct 21, 2012"
GSE39410,"Polyploidization of mesenchymal cells is associated with suppression of the non-coding RNA H19 and with reduced tumorigenicity","Expression profiling by array","Mus musculus",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39410/suppl",23047867,,"Ofer Shoshani","Oct 21, 2012"
GSE33253,"Transcriptional reprogramming of tumor-associated endothelial cells by disruption of TNF-α signaling","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33253/suppl",23056240,,"Sean Pravin Pitroda","Oct 20, 2012"
GSE33476,"Expression data from phenotypically discordant monozygotic twin lymphoblasts","Expression profiling by array","Homo sapiens",34,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33476/suppl",23082141,,"Chihchieh Yu","Oct 20, 2012"
GSE33478,"Genome-wide DNA methylation and gene expression analyses of monozygotic twin discordant for intelligence levels","Expression profiling by array;Genome variation profiling by genome tiling array","Homo sapiens",68,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33478/suppl",23082141,,"Chihchieh Yu","Oct 20, 2012"
GSE41705,"Transcriptomic study of Sphingomonas sp. LH128 inoculated into phenanthrene-contaminated soil","Expression profiling by array","Sphingomonas sp. LH128",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41705/suppl",,,"Tekle Tafese Fida","Oct 20, 2012"
GSE41706,"Expression data from adult (9 month-old) hearts from GRK2 heterozygous C57BL/6J mice and its wild type littermates","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41706/suppl",25239306,,"Lucas Elisa","Oct 20, 2012"
GSE41708,"Gene expression in primary erythroid cells and in bone marrow stromal cells following treatment with Sotatercept (ACE-011)","Expression profiling by array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41708/suppl",,,"Camelia Iancu-Rubin","Oct 20, 2012"
GSE41724,"Response of Rpp4-silenced plants to soybean rust","Expression profiling by array","Glycine max",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41724/suppl",,,"PLEXdb Curator, Sudhansu Dash","Oct 20, 2012"
GSE41725,"Understanding the molecular events underpinning cultivar differences in physiological performance and heat tolerance","Expression profiling by array","Gossypium arboreum;Gossypium barbadense;Gossypium hirsutum;Gossypium raimondii",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41725/suppl",,,"PLEXdb Curator, Sudhansu Dash","Oct 20, 2012"
GSE32571,"Gene signatures in prostate cancer linked to the Gleason score","Expression profiling by array","Homo sapiens",98,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32571/suppl",22945237,,"Ruprecht Kuner","Oct 19, 2012"
GSE32873,"MELK and UBE2C gene knockdown in prostate cancer cell line PC3","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32873/suppl",22945237,,"Ruprecht Kuner","Oct 19, 2012"
GSE36531,"Siomycin A treatment in prostate cancer cell lines PC3 and LNCaP","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36531/suppl",22945237,,"Ruprecht Kuner","Oct 19, 2012"
GSE38936,"Expression data from human cancer cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38936/suppl",23177624,,"Keith robertson","Oct 19, 2012"
GSE38938,"Linking DNA Methyltransferases (DNMTs) to Epigenetic Marks and Nucleosome Structure Genome-Wide in Human Tumor Cells","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array;Methylation profiling by high throughput sequencing","Homo sapiens",28,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38938/suppl",23177624;2579255;25792550,,"Keith robertson","Oct 19, 2012"
GSE41549,"The Role of IL-22 in Regulating Gene Expression During Recovery from Influenza Infection","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41549/suppl",23490254,,"John F Alcorn","Oct 19, 2012"
GSE41563,"Somatic copy-number mosaicism in human skin revealed by induced pluripotent stem cells","Expression profiling by array","Homo sapiens",31,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41563/suppl",23160490,,"Flora Vaccarino","Oct 19, 2012"
GSE41565,"Modeling Human Cortical Development in vitro using induced Pluripotent Stem Cells","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41565/suppl",22761314,,"Flora Vaccarino","Oct 19, 2012"
GSE41680,"TRANSCRIPTIONAL EFFECTS OF INHIBITING EGFR IN KERATINOCYTES","Expression profiling by array","Homo sapiens",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41680/suppl",,,"Miroslav Blumenberg","Oct 19, 2012"
GSE41682,"Transcription factor AtDOF4.2 regulates shoot branching and seed coat formation in Arabidopsis","Expression profiling by array","Arabidopsis thaliana",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41682/suppl",23095045,,"Jinsong Zhang","Oct 19, 2012"
GSE41690,"Expression analysis of a full Lsr locus knockout in Haemophilus influenzae strain CZ4126/02","Expression profiling by array","Haemophilus influenzae",80,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41690/suppl",,,"Benjamin Janto","Oct 19, 2012"
GSE41692,"5AZA-induced Gene Expression in Human Breast Cancer Cell Lines and Benign Primary Mammary Epithelial Cell Cultures","Expression profiling by array","Homo sapiens",26,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41692/suppl",24089458,,"David Euhus","Oct 19, 2012"
GSE41696,"Temporal expression data from zebrafish pineal gland","Expression profiling by array","Danio rerio",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41696/suppl",,,"Shahar Alon","Oct 19, 2012"
GSE41704,"Transcriptional profiling of bulge stem cells","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41704/suppl",15339667,,"KHALIL KASS YOUSSEF","Oct 19, 2012"
GSE35369,"Gene expression data and CDX1-binding sites in gastric epithelial cells","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Homo sapiens",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35369/suppl",23112162,,"Yumiko FUJII","Oct 18, 2012"
GSE35917,"Expression data of transduced mouse glioblastomas","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35917/suppl",23087000,,"Eugene Ke","Oct 18, 2012"
GSE36089,"Inflammatory mediators alter astrocyte genomic profiles and G-protein receptor evoked calcium signaling","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36089/suppl",23077035;24106265,,"Giovanni Coppola","Oct 18, 2012"
GSE37429,"Gene expression comparison of liver tissue from C57BL/6J and KK/HIJ mice","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37429/suppl",23011808,,"Magalie S Leduc","Oct 18, 2012"
GSE38050,"Genomic and phenotypic alterations of  the neuronal-like cells derived from the human embryonal carcinoma stem cells (NT2) caused by exposure to the organophosphorus compounds paraoxon and mipafox","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38050/suppl",,,"Marco Fabbri","Oct 18, 2012"
GSE39313,"The role of FGF21 in aging and aging-related diseases","Expression profiling by array","Mus musculus",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39313/suppl",23066506,,"Ruth T Yu","Oct 18, 2012"
GSE39612,"Distinct gene expression profiles of viral- and non-viral associated Merkel cell carcinoma revealed by transcriptome analysis","Expression profiling by array;Third-party reanalysis","Homo sapiens",138,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39612/suppl",23223137,,"Paul Harms","Oct 18, 2012"
GSE41146,"Expression data from uninfected and VSV-infected Drosophila cells at 4 hours post-infection","Expression profiling by array","Drosophila melanogaster",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41146/suppl",23084920,,"Sara Cherry","Oct 18, 2012"
GSE41208,"In vitro generation of long-lived human Plasma Cells","Expression profiling by array","Homo sapiens",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41208/suppl",23162129;24875472,,"Matthew Anthony Care","Oct 18, 2012"
GSE41242,"Global analysis of Cdk9-dependence for VSV-induced genes in Drosophila cells","Expression profiling by array","Drosophila melanogaster",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41242/suppl",23084920,,"Sara Cherry","Oct 18, 2012"
GSE41608,"Chromatin Remodeling Enzyme Smarca5/Snf2h Regulates Cell Cycle Exit, Differentiation of the Lens Epithelium, and Denucleation of Lens Fiber Cells","Expression profiling by array","Mus musculus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41608/suppl",,,"Jiri Zavadil","Oct 18, 2012"
GSE41644,"Modulation of colonic inflammation in Mdr1a-/- mice by green tea polyphenols and their effects on the colon transcriptome and proteome","Expression profiling by array","Mus musculus",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41644/suppl",23643524,,"Helge Dzierzon","Oct 18, 2012"
GSE41649,"Comparison of two sets of microarray experiments to define allergic asthma expression pattern","Expression profiling by array","Homo sapiens",8,GDS4418,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41649/suppl",19842841,,"Catherine Laprise","Oct 18, 2012"
GSE41659,"Saccharomyces cerevisiae stress responses to HMF and furfural","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41659/suppl",,,"Magnus Ask","Oct 18, 2012"
GSE41661,"Expression analysis of C. elegans genes daf-9 and daf-12 mutant","Expression profiling by array","Caenorhabditis elegans",9,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41661/suppl",,,"yi cheng ma","Oct 18, 2012"
GSE21491,"Analysis of early dendritic cell, natural killer cell and B lymphocyte responses to murine cytomegalovirus (MCMV) infection by genome-wide expression profiling","Expression profiling by array;Third-party reanalysis","Mus musculus",9,,"CEL;CHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21491/suppl",23084923,,"Marc DALOD","Oct 17, 2012"
GSE30125,"FGF inhibition directs BMP4-mediated differentiation of Human Embryonic Stem Cells to syncytiotrophoblast","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30125/suppl",22724507,,"smita sudheer","Oct 17, 2012"
GSE33298,"Gene expression analysis of human iPSC generated from pathogenic LRRK2 (G2019S) mutation bearing patients","Expression profiling by array","Homo sapiens",14,GDS4400,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33298/suppl",23075850,,"Fei Yi","Oct 17, 2012"
GSE36321,"Gene expression analysis of H9 hESC derived neuron stem cells (NSC) harboring pathogenic LRRK2 (G2019S) mutation","Expression profiling by array","Homo sapiens",9,GDS4401,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36321/suppl",23075850,,"Fei Yi","Oct 17, 2012"
GSE39555,"Genome-wide expression study of the responses of murine NK cells and dendritic cell subsets to MCMV infection","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39555/suppl",23084923,,"Marc Dalod","Oct 17, 2012"
GSE39556,"Genome-wide expression study of the responses of murine NK cells and dendritic cell subsets after poly(I:C) injection","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39556/suppl",23084923,,"Marc Dalod","Oct 17, 2012"
GSE40515,"Expression data from IRE1a or XBP1 deficient mouse liver","Expression profiling by array","Mus musculus",31,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40515/suppl",23040070,,"Ann-Hwee Lee","Oct 17, 2012"
GSE41345,"Exendin-4, a glucagon-like peptide-1 receptor agonist prevents mTBI-induced changes in hippocampus gene expression and memory deficits in mice","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41345/suppl",23059457,,"Kevin G Becker","Oct 17, 2012"
GSE41612,"Deletion effect of HstD in gene expression","Expression profiling by array","Aspergillus oryzae;Aspergillus oryzae RIB40",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41612/suppl",23729383,,"Kazuhiro Iwashita","Oct 17, 2012"
