Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE15401,"Expression data from mouse aorta during and following transient hyperglycaemia","Expression profiling by array","Mus musculus",18,GDS4016,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15401/suppl",20844862,,"Yi-Fang Wang","Aug 09, 2010"
GSE18329,"Transcriptome changes triggered by Hyaloperonospora parasitica arabidopsis Noco2 in WT and wrky72 mutants at 96 hpt","Expression profiling by array","Arabidopsis thaliana",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18329/suppl",20409007,,"Kishor Kumar Bhattarai","Aug 09, 2010"
GSE21761,"A large intergenic non-coding RNA induced by p53 mediates global gene repression in the p53 transcriptional response","Expression profiling by array","Mus musculus",43,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21761/suppl",20673990,,"Mitchell Guttman","Aug 09, 2010"
GSE22499,"Chromatin Structure and Gene Expression Programs of Human Embryonic and Induced Pluripotent Stem Cells","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Homo sapiens",72,,"CEL;TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22499/suppl",20682450,,"Garrett M Frampton","Aug 09, 2010"
GSE22783,"Coupling p53 binding and nucleosome occupancy measurements at p53 binding sites","Genome binding/occupancy profiling by genome tiling array;Expression profiling by array","Homo sapiens",12,,"CEL;CHP;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22783/suppl",20716666,,"Efrat Lidor Nili","Aug 09, 2010"
GSE23402,"Chromatin Structure and Gene Expression Programs of Human Embryonic and Induced Pluripotent Stem Cells (Affymetrix)","Expression profiling by array","Homo sapiens",42,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23402/suppl",20682450,,"Garrett M Frampton","Aug 09, 2010"
GSE23495,"Lmnadelta9 mouse gene expression study","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23495/suppl",20833363,,"Lidia Hernandez","Aug 09, 2010"
GSE23501,"DNA methylation signatures define molecular subtypes of Diffuse Large B Cell Lymphoma","Expression profiling by array","Homo sapiens",69,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23501/suppl",20610814,,"Huimin Geng","Aug 09, 2010"
GSE23503,"Comparative transcriptomic profiling of peripheral blood mononuclear cells (PBMNCs) isolated from pigs exposed to a high-fat diet (H-F) or to a high-fat diet plus resveratrol (H-F+RES)","Expression profiling by array","Sus scrofa",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23503/suppl",21852083,,"María-Teresa García-Conesa","Aug 09, 2010"
GSE22385,"Gene profiling: U87 IRE1 dominant negative cells vs. U87ctrl cells in culture","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22385/suppl",20702765,,"Michel Moenner","Aug 08, 2010"
GSE18407,"Transcription profiling of Caco-2 cells and Clostridium difficile during infection","Expression profiling by array","Homo sapiens;Peptoclostridium difficile;Peptoclostridium difficile 630",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18407/suppl",20521945,,"Tavan Janvilisri","Aug 07, 2010"
GSE18821,"Phenothiazine Neuroleptics Signal To The Human Insulin Promoter As Revealed By A Novel Human b-Cell Line Based Screen","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18821/suppl",20547533,,"Roy M Williams","Aug 07, 2010"
GSE12440,"Expression analysis of Bacteroides fragilis NCTC 9343 delta-gmd-fcl delta-fkp and B. fragilis NCTC 9343 delta-lfg","Expression profiling by array","Bacteroides fragilis NCTC 9343",9,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12440/suppl",,,"Michael J Coyne","Aug 06, 2010"
GSE17598,"5-aza-2-deoxycytidine treatment of Swarm rat chondrosarcoma cells","Expression profiling by array","Rattus norvegicus",5,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17598/suppl",20019818,,"Christopher A Hamm","Aug 06, 2010"
GSE17710,"Human lung squamous cell carcinoma expression profiling","Expression profiling by array","Homo sapiens",56,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17710/suppl",20643781,,"Matthew D Wilkerson","Aug 06, 2010"
GSE17823,"Mouse cardiac tissue, polysomes and monosomes: Vehicle treated control vs. 15mg/kg doxorubicin","Expression profiling by array","Mus musculus",34,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17823/suppl",20856801,,"Amy Pointon","Aug 06, 2010"
GSE17826,"Mouse cardiac tissue: Vehicle treated control vs. 15mg/kg doxorubicin","Expression profiling by array","Mus musculus",21,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17826/suppl",20856801,,"Amy Pointon","Aug 06, 2010"
GSE17830,"Mouse cardiac tissue, polysomes and monosomes: Vehicle treated control vs. 25mg/kg DMNQ","Expression profiling by array","Mus musculus",31,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17830/suppl",20856801,,"Amy Pointon","Aug 06, 2010"
GSE17915,"Mouse cardiac tissue: Vehicle treated control vs. 25mg/kg DMNQ","Expression profiling by array","Mus musculus",53,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17915/suppl",20856801,,"Amy Pointon","Aug 06, 2010"
GSE18459,"Mouse cardiac tissues treated with doxorubicin and DMNQ","Expression profiling by array","Mus musculus",139,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18459/suppl",20856801,,"Amy Pointon","Aug 06, 2010"
GSE22392,"Expression data from hESCs, hiPSCs and human fibroblasts.","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22392/suppl",20682452,,"Kathrin Plath","Aug 06, 2010"
GSE23437,"Gene regulation in the hyperoxia mouse retina","Expression profiling by array","Mus musculus",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23437/suppl",18989387,,"Riccardo Natoli","Aug 06, 2010"
GSE17520,"M. smegmatis response to energy- and oxygen-limitation in continuous culture","Expression profiling by array","Mycobacterium smegmatis;Mycobacterium smegmatis str. MC2 155",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17520/suppl",20062806,,"Michael Berney","Aug 05, 2010"
GSE21325,"Analysis of sulfur-related transcription by Roseobacter communities using a taxon-specific functional gene microarray","Expression profiling by array","Jannaschia sp. CCS1;Loktanella vestfoldensis SKA53;Maritimibacter alkaliphilus;Oceanicola batsensis HTCC2597;Oceanicola granulosus HTCC2516;Roseobacter sp. MED193;Roseovarius nubinhibens ISM;Roseovarius sp. 217;Ruegeria pomeroyi DSS-3;Ruegeria sp. TM1040;Sagittula stellata E-37;Sulfitobacter sp. EE-36;Sulfitobacter sp. NAS-14.1;marine metagenome",20,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21325/suppl",20880331,,"Shalabh Sharma","Aug 05, 2010"
GSE22451,"lncRNA expression data","Non-coding RNA profiling by array;Expression profiling by array","Mus musculus",5,,,,20680032,,"Susan C Wu","Aug 05, 2010"
GSE22919,"Transcriptional changes in IL-2, IL-12 and IL-18 stimulated human natural killer cells","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22919/suppl",20944005,,"Matthew Adams Smith","Aug 05, 2010"
GSE23393,"In vivo gene expression changes in human blood cells in response to radiation therapy.","Expression profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23393/suppl",21420249,,"Thomas Templin","Aug 05, 2010"
GSE23419,"B. thailandensis genes induced by subinhibitory concentration of glyphosate","Expression profiling by array","Burkholderia thailandensis",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23419/suppl",21536723,,"Tung Hoang","Aug 05, 2010"
GSE23422,"Environmental functional genes for soil microbes in South East Queensland, Australia","Expression profiling by array","synthetic construct;uncultured microorganism",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23422/suppl",20851978,,"Regina Sintrajaya","Aug 05, 2010"
GSE23424,"Differentially expressed genes at molting and metamorphosis stages in Bombyx fat body","Expression profiling by array","Bombyx mori",6,,"LSR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23424/suppl",20932328,,"Ling Tian","Aug 05, 2010"
GSE17551,"Genes regulated after transient knock-down of Pirin in WM-266 cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17551/suppl",,,"Myriam Alcalay","Aug 04, 2010"
GSE17560,"Global comparison of mouse ES cell lines derived from blastocysts and preblastocysts.","Expression profiling by array","Mus musculus",28,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17560/suppl",22257162,,"Mark Gerald Carter","Aug 04, 2010"
GSE22115,"Integrative modeling defines the Nova splicing-regulatory network and its combinatorial controls: Exon array data","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22115/suppl",20558669,,"Chaolin Zhang","Aug 04, 2010"
GSE23364,"Dual-species microarray for assessing gene expression in stromal microenvironment, cancer cells and their interactions (v2 array)","Expression profiling by array","Homo sapiens;Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23364/suppl",21044358,,"Yong Huang","Aug 04, 2010"
GSE23377,"Dual-species microarray for assessing gene expression in stromal microenvironment, cancer cells and their interactions","Expression profiling by array","Homo sapiens;Mus musculus",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23377/suppl",21044358,,"Yong Huang","Aug 04, 2010"
GSE23389,"Subtractive cloning of differentially expressed genes in chick heart/hemangioblast precursor cells","Expression profiling by array","Gallus gallus",2,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23389/suppl",,,"Margaret Carvalho Bento","Aug 04, 2010"
GSE9600,"Insulin-like growth factor-1 receptor inhibitor, AMG-479, in cetuximab-refractory head and neck squamous cell carcinoma","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9600/suppl",20652976,,"Christine H. Chung","Aug 03, 2010"
GSE10257,"Global gene expression profile of chicken cecal tonsil in response to campylobacter jejuni challenge in broiler lines","Expression profiling by array","Gallus gallus",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10257/suppl",20676366,,"Huaijun Zhou","Aug 03, 2010"
GSE12384,"Effect of IL6 level on gene expression changes in Peripheral Blood Mononuclear cells (PBMC) induced by physical activity","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12384/suppl",,,"Fei Ling Lim","Aug 03, 2010"
GSE12385,"Gene expression changes in Peripheral Blood Mononuclear cells (PBMC) induced by physical activity","Expression profiling by array","Homo sapiens",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12385/suppl",20368384,,"Fei Ling Lim","Aug 03, 2010"
GSE17535,"Developmental time-course study of Drosophila melanogaster, D. sechellia, D. simulans, and D. sim x D.s sec hybrids","Expression profiling by array","Drosophila melanogaster;Drosophila sechellia;Drosophila sechellia x Drosophila simulans;Drosophila simulans",48,GDS3835,,,20356354,,"Rama S. Singh","Aug 03, 2010"
GSE20235,"RNA expression data from glomeruli lacking von Hippel-Lindau protein in podocytes","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20235/suppl",20522651,,"Brooke M Steenhard","Aug 03, 2010"
GSE21477,"Gene Expression Changes in Primary Human Nasal Epithelial Cells exposed to Formaldehyde in vitro","Expression profiling by array","Homo sapiens",39,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21477/suppl",20655997,,"Karlheinz Holzmann","Aug 03, 2010"
GSE22002,"Analysis of HeLa cells after transfection with miR-1 or miR-155, by microarray profiling","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22002/suppl",20703300,,"Huili Guo","Aug 03, 2010"
GSE22003,"Analysis of mir-223 knockout cultured neutrophils versus wild-type cultured neutrophils, by microarray profiling","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22003/suppl",20703300,,"Huili Guo","Aug 03, 2010"
GSE22004,"Mammalian microRNAs predominantly act to decrease target mRNA levels","Expression profiling by high throughput sequencing;Expression profiling by array","Homo sapiens;Mus musculus",24,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22004/suppl",20703300,,"Huili Guo","Aug 03, 2010"
GSE23119,"Effect of vitamin A deficiency (VAD) on mouse spermatogonial transcriptome profiles","Expression profiling by array","Mus musculus",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23119/suppl",23253600,,"TIN-LAP LEE","Aug 03, 2010"
GSE23366,"Cord blood multipotent stromal cells exploit a unique immune suppressive mechanism","Expression profiling by array","Homo sapiens",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23366/suppl",,,"Ruurd Torensma","Aug 03, 2010"
GSE23381,"Transcription profile of zebrafish hand2 (hanS6 allele) mutant embryos at 19hpf","Expression profiling by array","Danio rerio",6,GDS3735,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23381/suppl",20724450,,"Zayra Viviana Garavito-Aguilar","Aug 03, 2010"
GSE23399,"Gene expression profling of human breast carcinoma-associated fibroblasts treated with paclitaxol or doxorubicin at therapeutically relevant doses","Expression profiling by array","Homo sapiens",14,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23399/suppl",,,"Jimmy Jiun-Ming Su","Aug 03, 2010"
GSE22691,"Comparison of the expression profiles of wild type (WT) and Oct-6-deficient (Oct-6-/-) macrophages in response to poly(I:C) treatment","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22691/suppl",20687925,,"Elisabeth Hofmann","Aug 02, 2010"
GSE23204,"The Role of the Rad4-Rad23 Complex and Rad4 Ubiquitination in UV-Responsive Transcription","Expression profiling by array","Saccharomyces cerevisiae",30,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23204/suppl",26150418,,"Simon Reed","Aug 02, 2010"
GSE12754,"Expression data from 28 day sham and shunt atrial and ventricular tissues (set 1)","Expression profiling by array","Rattus norvegicus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12754/suppl",22408026,,"Adolfo J de Bold","Aug 01, 2010"
GSE12755,"Expression data from 28 day sham and shunt atrial tissues (set 2)","Expression profiling by array","Rattus norvegicus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12755/suppl",22408026,,"Adolfo J de Bold","Aug 01, 2010"
GSE12758,"Expression data from 28 day sham and shunt atrial and ventricular tissues","Expression profiling by array","Rattus norvegicus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12758/suppl",22408026,,"Adolfo J de Bold","Aug 01, 2010"
GSE14963,"hERK1 with Mitochondria","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14963/suppl",19847302,,"Gabriela Salinas-Riester","Aug 01, 2010"
GSE16655,"Developmental stage-specific interplay between GATA1 and IGF signaling in fetal hematopoiesis and leukemogenesis","Expression profiling by array","Homo sapiens;Mus musculus",47,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16655/suppl",20679399,,"Zhe Li","Aug 01, 2010"
GSE16676,"Rescue of murine Gata1s mutant M7 leukemic cells by full-length Gata1","Expression profiling by array","Mus musculus",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16676/suppl",20679399,,"Zhe Li","Aug 01, 2010"
GSE16677,"Gene expression profiling of Down Syndrome (DS)-AMKL and non-DS AMKL samples","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16677/suppl",20679399,,"Zhe Li","Aug 01, 2010"
GSE16679,"Plag1 overexpression cooperates with Evi1 overexpression and Gata1s mutation in leading to M7 leukemia","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16679/suppl",20679399,,"Zhe Li","Aug 01, 2010"
GSE16682,"Murine M7 leukemia derived from retroviral insertional mutagenesis of Gata1s fetal progenitors","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16682/suppl",20679399,,"Zhe Li","Aug 01, 2010"
GSE16684,"Murine M7 leukemia derived from retroviral insertional mutagenesis of Gata1s fetal progenitors depends on IGF signaling","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16684/suppl",20679399,,"Zhe Li","Aug 01, 2010"
GSE17609,"Impact of c-MET Signaling on Liver Regeneration","Expression profiling by array","Mus musculus",87,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17609/suppl",20862286,,"Snorri S Thorgeirsson","Aug 01, 2010"
GSE19081,"ralstonia infection-characterisation of wat1 mutant","Expression profiling by array","Arabidopsis thaliana",40,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19081/suppl",,,"Sandra Pelletier","Aug 01, 2010"
GSE19095,"Role of HB6 in plant development","Expression profiling by array","Arabidopsis thaliana",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19095/suppl",,,"Sandra Pelletier","Aug 01, 2010"
GSE19581,"Mouse embryonic kidneys (E13.5): HDAC inhibitor (HDACi) treated vs. Control","Expression profiling by array","Mus musculus",6,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19581/suppl",21778236,,"Samir S El-Dahr","Aug 01, 2010"
GSE19668,"Genetic Determinants for Susceptibility to Staphylococcus aureus Infection in A/J and C57BL/6J","Expression profiling by array","Mus musculus",50,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19668/suppl",20824097,,"Lindsay Cowell","Aug 01, 2010"
GSE19698,"BMP-mediated inhibition of FGF signaling promotes cardiomyocyte differentiation of anterior heart field progenitors","Expression profiling by array","Gallus gallus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19698/suppl",20702560,,"Amit Zeisel","Aug 01, 2010"
GSE19850,"edelfosine and wortmannin effect at 22°c and 4°c-PI4-kinase and phospholipase C signaling in cold response","Expression profiling by array","Arabidopsis thaliana",22,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19850/suppl",23964284,,"Delphine Gey","Aug 01, 2010"
GSE20310,"Traf6 function in the innate immune response of zebrafish embryos","Expression profiling by array","Danio rerio",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20310/suppl",20851470,,"Han Rauwerda","Aug 01, 2010"
GSE20557,"Effects of diet and age on canine colon tissue gene expression","Expression profiling by array","Canis lupus familiaris",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20557/suppl",20877568,,"Kelly Scott Swanson","Aug 01, 2010"
GSE20916,"Modeling oncogenic signaling in colon tumors by multidirectional analyses of microarray data","Expression profiling by array","Homo sapiens",145,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20916/suppl",20957034,,"Krzysztof Goryca","Aug 01, 2010"
GSE21294,"FGF2-regulated gene expression in cultured mouse spermatogonial stem cells","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21294/suppl",,,"Chunsheng Han","Aug 01, 2010"
GSE21413,"Expression profile of proliferating and differentiating primary human keratinocytes in vitro","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21413/suppl",,,"Magdalena Obarzanek-Fojt","Aug 01, 2010"
GSE21481,"Poplar tissue types 1","Expression profiling by array","Populus trichocarpa",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21481/suppl",21974993,,"palitha dharmawardhana","Aug 01, 2010"
GSE21485,"Poplar tissue types 2","Expression profiling by array","Populus tremula x Populus alba;Populus trichocarpa",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21485/suppl",21974993,,"palitha dharmawardhana","Aug 01, 2010"
GSE21705,"Differentiating Arabidopsis shoots from leaves by combined YABBY activities","Expression profiling by array","Arabidopsis thaliana",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21705/suppl",20628155,,"Idan D. Efroni","Aug 01, 2010"
GSE21878,"Acquired resistance in M-line Biomphalaria glabrata vs. Sensitized (exposed to irradiated only) and Infected (exposed to viable only) E. paraensei","Expression profiling by array","Biomphalaria glabrata",48,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21878/suppl",21084634,,"Patrick C Hanington","Aug 01, 2010"
GSE21880,"Size resistance in M-line Biomphalaria glabrata","Expression profiling by array","Biomphalaria glabrata",33,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21880/suppl",21084634,,"Patrick C Hanington","Aug 01, 2010"
GSE21881,"BS-90 strain resistance in M-line Biomphalaria glabrata","Expression profiling by array","Biomphalaria glabrata",45,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21881/suppl",21084634,,"Patrick C Hanington","Aug 01, 2010"
GSE22334,"Induction of apoptotic processes in Capan-1 pancreatic carcinoma cells by restoration of p16INK4a expression","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22334/suppl",22049060,,"Wolfgang Kemmner","Aug 01, 2010"
GSE22336,"UDP-GlcNAc 2-epimerase/ManNAc kinase (GNE) is an inducer of apoptotic processes in Capan-1 pancreatic carcinoma cells: GNE silencing","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22336/suppl",22049060,,"Wolfgang Kemmner","Aug 01, 2010"
GSE22337,"UDP-GlcNAc 2-epimerase/ManNAc kinase (GNE) is an inducer of apoptotic processes in Capan-1 pancreatic carcinoma cells","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22337/suppl",22049060,,"Wolfgang Kemmner","Aug 01, 2010"
GSE22402,"Genome-wide analysis of gene expression response upon infection with Toxoplasma gondii","Expression profiling by array","Homo sapiens",17,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22402/suppl",20709297,,"Lucia Peixoto","Aug 01, 2010"
GSE22437,"mRNA expression in female Drosophila melanogaster heads at 10 days and 40 days","Expression profiling by array","Drosophila melanogaster",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22437/suppl",,,"Sara Hillenmeyer","Aug 01, 2010"
GSE22440,"Chromatin marks and matched expression in the aging Drosophila genome","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Drosophila melanogaster",16,,"CEL;SGR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22440/suppl",,,"Sara Hillenmeyer","Aug 01, 2010"
GSE22452,"Selective control of metabolism by the GCN2 eIF2 kinase pathway in Saccharomyces cerevisiae","Expression profiling by array","Saccharomyces cerevisiae",71,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22452/suppl",20684782,,"John Michael Zaborske","Aug 01, 2010"
GSE22559,"Transcriptome comparison of B. anthracis Ames and isogenic sinR-null mutant, UTA21","Expression profiling by array","Bacillus anthracis",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22559/suppl",21131488,,"Paul Sumby","Aug 01, 2010"
GSE22821,"NCI60 Expression Profiling using the Agilent Whole Human Genome Oligo Microarray","Expression profiling by array","Homo sapiens",132,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22821/suppl",20442302;21531700,,"Hongfang Liu","Aug 01, 2010"
GSE22943,"Identification of genes expressed in maize root cortical cells during lysigenous aerenchyma formation using laser microdissection and microarray analyses","Expression profiling by array","Zea mays",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22943/suppl",21091694;25858325,,"Mikio Nakazono","Aug 01, 2010"
GSE23095,"Transcriptome-wide signature of hybrid breakdown associated with intrinsic reproductive isolation in lake whitefish species pairs (Coregonus spp. Salmonidae)","Expression profiling by array","Coregonus clupeaformis;Oncorhynchus mykiss;Oncorhynchus tshawytscha;Osmerus mordax;Salmo salar",64,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23095/suppl",,,"Sébastien Renaut","Aug 01, 2010"
GSE15879,"Effects of chronic hypoxia on Duchenne Muscular Dystrophy Drosophila melanogaster model","Expression profiling by array","Drosophila melanogaster",16,GDS4201,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15879/suppl",20975992,,"Matias M Mosqueira","Jul 31, 2010"
GSE16438,"Array profiling of dystrophin-deficient mice with a secondary glycosylation defect","Expression profiling by array","Mus musculus",24,GDS4200;GDS4770,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16438/suppl",20668298,,"Paul T Martin","Jul 31, 2010"
GSE17098,"Tricellular pollen and pollen mother cells (11447)","Expression profiling by array","Oryza sativa",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17098/suppl",20959420,,"Weihua Tang","Jul 31, 2010"
GSE17472,"Expression profile of HCT116 p53+/+ and P53-/- cells treated with Leptomycin B","Expression profiling by array","Homo sapiens",26,,,,,,"Meng Ling Choong","Jul 31, 2010"
