Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE9194,"Comparison of human epididymal gene expression in the caput epididymides of infertile and fertile patients","Expression profiling by array","Homo sapiens",5,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9194/suppl",17928628,,"Daniel Cyr","Oct 05, 2007"
GSE7488,"Effect of levetiracetam on gene expression in Drosophila head","Expression profiling by array","Drosophila melanogaster",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7488/suppl",,,"Abhay Sharma","Oct 04, 2007"
GSE9168,"LmrR Lactococcus lactis MG1363","Expression profiling by array","Lactococcus lactis subsp. cremoris MG1363",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9168/suppl",17993533,,"Anne de Jong","Oct 04, 2007"
GSE9208,"Genetic and Pharmacologic Evidence Links Oxidative Stress to Ventilator-Induced Lung Injury in Mice","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9208/suppl",17901416,,"Dmitry N Grigoryev","Oct 04, 2007"
GSE9219,"RNA quality and the influence on gene expression","Expression profiling by array","Homo sapiens",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9219/suppl",17519006,,"Carina Strand","Oct 04, 2007"
GSE7875,"Deletion of PKBalpha/Akt1 affects thymic development ","Expression profiling by array","Mus musculus",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7875/suppl",17912369,,"Brian A Hemmings","Oct 03, 2007"
GSE8719,"Mapping drought-responsive genes in cotton","Expression profiling by array","Gossypium arboreum;Gossypium hirsutum;Gossypium raimondii",10,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8719/suppl",,,"Paxton Payton","Oct 03, 2007"
GSE7037,"Control cDNA microarray profiles of Drosophila head","Expression profiling by array","Drosophila melanogaster",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7037/suppl",19154620,,"Abhay Sharma","Oct 02, 2007"
GSE7120,"Chronic Pentylenetetrazol treatment induced successive gene expression changes in Drosophila head","Expression profiling by array","Drosophila melanogaster",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7120/suppl",19154620,,"Abhay Sharma","Oct 02, 2007"
GSE7156,"Chronic Pentylenetetrazol withdrawal induced successive gene expression changes in Drosophila head","Expression profiling by array","Drosophila melanogaster",12,,,,21503142,,"Abhay Sharma","Oct 02, 2007"
GSE7648,"Liver-specific knockdown of JNK1","Expression profiling by array","Mus musculus",14,GDS3001,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7648/suppl",17550900,,"Paul M Jung","Oct 02, 2007"
GSE7895,"Reversible and Permanent effects of Tobacco Smoke Exposure on Airway Epithelial Gene Expression","Expression profiling by array","Homo sapiens",104,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7895/suppl",17894889,,"Avrum Spira","Oct 02, 2007"
GSE7929,"Gene Signature for Aggression of Melanoma Metastases - Melanoma Metastasis (LeiATCC)","Expression profiling by array","Homo sapiens",32,GDS3964,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7929/suppl",18505921,,"steve shen","Oct 02, 2007"
GSE7956,"Gene Signature for Aggression of Melanoma Metastases - Melanoma Metastasis (LeiFidler)","Expression profiling by array","Homo sapiens",39,GDS3965,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7956/suppl",18505921,,"steve shen","Oct 02, 2007"
GSE8060,"Expression profile in response to salt-treatment in wheat using 22k microarray","Expression profiling by array","Triticum aestivum",11,,,,18320247,,"Kanako Kawaura","Oct 02, 2007"
GSE8064,"Expression profile in response to salt-treatment in wheat using 11k wheat array","Expression profiling by array","Triticum aestivum",12,,,,18320247,,"Kanako Kawaura","Oct 02, 2007"
GSE8401,"Gene Signature for Aggression of Melanoma Metastases - Melanoma Metastasis ","Expression profiling by array","Homo sapiens",83,GDS3966,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8401/suppl",18505921,,"steve shen","Oct 02, 2007"
GSE8433,"Expression profile in response to salt-treatment in wheat","Expression profiling by array","Triticum aestivum",23,,,,18320247,,"Kanako Kawaura","Oct 02, 2007"
GSE2771,"Gene expression non-additivity in immature ears of a heterotic F1 maize hybrid","Expression profiling by array","Zea mays",10,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE2nnn/GSE2771/suppl",,,"Giorgio Pea","Oct 01, 2007"
GSE5956,"Expression data from Drosophila subjected to artificial selection on locomotion","Expression profiling by array","Drosophila melanogaster",24,,,,17708775,,"Katherine W Jordan","Oct 01, 2007"
GSE6982,"Long Oligonucleotide Microarrays for African Green Monkey Gene Expression Profile Analysis","Expression profiling by array","Chlorocebus sabaeus;Homo sapiens;Macaca mulatta",14,,"CEL;EXP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6982/suppl",17507667,,"Beatrice JACQUELIN","Oct 01, 2007"
GSE7149,"A Microarray-based Analysis of Transcriptional Compartmentalization in the Alimentary Canal of Anopheles gambiae","Expression profiling by array","Anopheles gambiae;Plasmodium falciparum",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7149/suppl",18237285,,"Marco V. Neira","Oct 01, 2007"
GSE7153,"Transcriptional targets of p16INK4A in melanoma","Expression profiling by array","Homo sapiens",17,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7153/suppl",,,"Leisl Packer","Oct 01, 2007"
GSE7241,"Acid1 overexpression fibroblasts","Expression profiling by array","Mus musculus",7,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7241/suppl",,,"Martin Irmler","Oct 01, 2007"
GSE7242,"FDCPmix, ES cell line","Expression profiling by array","Mus musculus",19,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7242/suppl",,,"Martin Irmler","Oct 01, 2007"
GSE7434,"Full-term placenta, smokers and non-smokers","Expression profiling by array","Homo sapiens",10,GDS2990,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7434/suppl",17928820,,"Markus Storvik","Oct 01, 2007"
GSE7563,"Molecular portrait of cisplatin induced response in human testis cancer cell lines based on gene expression profiles","Expression profiling by array","Homo sapiens",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7563/suppl",17711579,,"Nur Duale","Oct 01, 2007"
GSE7625,"Transcriptome analysis of an oxidative stress-induced rat renal carcinogenesis model","Expression profiling by array","Rattus norvegicus",10,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7625/suppl",18055543;25008760,,"Shinya Toyokuni","Oct 01, 2007"
GSE7814,"Transcriptional Profiling of Cerebral Malaria","Expression profiling by array","Mus musculus",64,GDS3145,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7814/suppl",17991715,,"Sina Gharib","Oct 01, 2007"
GSE8014,"Secretion stress caused by overexpression of heterologous α-amylase in Bacillus subtilis","Expression profiling by array","Bacillus subtilis;Bacillus subtilis subsp. subtilis str. 168",18,,,,17586671,,"Andrzej Lulko","Oct 01, 2007"
GSE8038,"Aflatoxin formation and gene expression in response to carbon source media shift in Aspergillus parasiticus","Expression profiling by array","Aspergillus flavus;Aspergillus parasiticus",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8038/suppl",17886177,,"Jeff Wilkinson","Oct 01, 2007"
GSE8138,"A transcript profile of Medicago truncatula 2HA tissue culture with auxin treatment","Expression profiling by array","Medicago sativa;Medicago truncatula;Sinorhizobium meliloti",6,,"CEL;CHP;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8138/suppl",,,"Peta Holmes","Oct 01, 2007"
GSE8247,"Saccharomyces cerevisiae sorted and untreated","Expression profiling by array","Saccharomyces cerevisiae",3,,,,17853877,,"Jeannette Achilles","Oct 01, 2007"
GSE8423,"Gene Expression Analysis of the Rat Retina during Maturation ","Expression profiling by array","Rattus norvegicus",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8423/suppl",18286297,,"Dror Sharon","Oct 01, 2007"
GSE8527,"Analysis of the in vitro transcriptional response of human pharyngeal epithelial cells to adherent pneumococci","Expression profiling by array","Homo sapiens",32,GDS3041,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8527/suppl",17709418,,"Hester Bootsma","Oct 01, 2007"
GSE8740,"5 min mechanical wounding","Expression profiling by array","Arabidopsis thaliana",12,,"TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8740/suppl",17953483,,"Justin Walley","Oct 01, 2007"
GSE9079,"Candidate Genes for Expansion and Transformation of Hematopoietic Stem Cells by NUP98-HOX Fusion Genes ","Expression profiling by array","Mus musculus",12,,"CEL;CHP;EXP;RPT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9079/suppl",17712416,,"Lars Palmqvist","Oct 01, 2007"
GSE9148,"Expression data of 10-day-old wild-type and chl1-5 plants exposed to 25 mM nitrate for 0h or 0.5h","Expression profiling by array","Arabidopsis thaliana",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9148/suppl",18798873,,"Yi-Fang Tsay","Oct 01, 2007"
GSE9151,"Allergen induced gene expression of airway epithelial cells shows a possible role for TNF-α","Expression profiling by array","Homo sapiens",6,GDS3003,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9151/suppl",17919147,,"Aram Ben Vroling","Oct 01, 2007"
GSE3420,"Effects of maternal vitamin A administration on the transcriptional profile of rat ductus arteriosus","Expression profiling by array","Rattus norvegicus",12,,,,17636115,,"Yoji Sato","Sep 30, 2007"
GSE3422,"Comparisons of the transcriptional profiles between rat aorta and ductus arteriosus ","Expression profiling by array","Rattus norvegicus",12,,,,17636115,,"Yoji Sato","Sep 30, 2007"
GSE4782,"The effects of estrogen and testosterone on gene expression in the rat mesenteric arteries","Expression profiling by array","Rattus norvegicus",24,,,,17652031,,"Kathleen M Eyster","Sep 30, 2007"
GSE5376,"Cell cycle of yeast deleted for yox1","Expression profiling by array","Saccharomyces cerevisiae",50,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5376/suppl",,,"Tata Pramila","Sep 30, 2007"
GSE5847,"Tumor and stroma from breast by LCM","Expression profiling by array","Homo sapiens",95,GDS3096;GDS3097,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5847/suppl",17999412,,"Stefan Ambs","Sep 30, 2007"
GSE7253,"Puberty and Diabetes in the Kidney","Expression profiling by array","Rattus norvegicus",12,GDS4038,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7253/suppl",18030501,,"Pascale Hammond Lane","Sep 30, 2007"
GSE7314,"Expression data from non-infected and Salmonella Choleraesuis infected mesenteric lymph nodes","Expression profiling by array","Sus scrofa",15,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7314/suppl",,,"Christopher K Tuggle","Sep 30, 2007"
GSE7574,"Analysis of on-chip hybridization kinetics for optimization of gene expression experiments.","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7574/suppl",18254388,,"Luce Dauphinot","Sep 30, 2007"
GSE7695,"Caveat Mutator","Expression profiling by array;Genome variation profiling by array","Escherichia coli",5,,,,17921306,,"Chrystala Constantinidou","Sep 30, 2007"
GSE9072,"Diabetic mice 21 days after streptozotocin injection","Expression profiling by array","Mus musculus",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9072/suppl",,,"John Maresh","Sep 30, 2007"
GSE8667,"Genome-wide Analysis of KAP1 Binding Suggests Auto-regulation of KRAB-ZNFs","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Homo sapiens",78,,"GFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8667/suppl",17542650,,"Kimberly Rose Blahnik","Sep 29, 2007"
GSE8937,"Jmjd1a / Jmjd2c RNAi expression profile","Expression profiling by array","Mus musculus",12,GDS3037,"JPG;XML","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8937/suppl",17938240,,"Huck Hui Ng","Sep 29, 2007"
GSE9015,"Genome-Wide Mapping of Hypomethylated Sites in Human Genomes","Expression profiling by array;Genome variation profiling by genome tiling array;Methylation profiling by array","Homo sapiens",8,,"CEL;CHP;TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9015/suppl",18256232,,"Ming-Ta Hsu","Sep 29, 2007"
GSE9179,"Differential gene expression of Listeria monocytogenes during high hydrostatic pressure processing","Expression profiling by array","Listeria monocytogenes",9,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9179/suppl",18227250,,"John Phillip Bowman","Sep 29, 2007"
GSE5941,"Schizosaccharomyces pombe ployg mutant cells expression profile.","Expression profiling by array","Schizosaccharomyces pombe",5,,,,17868468,,"Zhaoqing Chu","Sep 28, 2007"
GSE6641,"Foxm1 Transcription Factor Accelerates Formation of Lung Tumors","Expression profiling by array","Mus musculus",2,,,,,,"Tanya Kalin","Sep 28, 2007"
GSE6800,"Effects of Cimicfuga racemosa (black cohosh) in MCF-7 cells","Expression profiling by array","Homo sapiens",8,GDS3105,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6800/suppl",17880733,,"Friedemann Gaube","Sep 28, 2007"
GSE7195,"Smooth Muscle Cells","Expression profiling by array","Homo sapiens",68,,,,17907811,,"Jen-Tsan Ashley Chi","Sep 28, 2007"
GSE9096,"XBP-1 transduction of PEL","Expression profiling by array","Homo sapiens;Human herpesvirus 8",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9096/suppl",17928342,,"Paul Kellam","Sep 28, 2007"
GSE9184,"Expression profile from anthrax edema toxin (ET) treated murine bone marrow derived macrophages (BMDM)","Expression profiling by array","Mus musculus",3,,"CEL;CHP;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9184/suppl",18427110,,"Chun Kim","Sep 28, 2007"
GSE5916,"shld1 effect on 3T3 cell","Expression profiling by array","Mus musculus",12,,,,17603093,,"Ling-Chun Chen","Sep 27, 2007"
GSE9134,"Genome-wide gene expression in HDAC5 wildtype and knockout mice treated with chronic cocaine or saline","Expression profiling by array","Mus musculus",30,GDS2993,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9134/suppl",17988634,,"Will Renthal","Sep 27, 2007"
GSE9170,"Five distinct biological processes and 14 differentially expressed genes characterize TEL/AML1-positive leukemia","Expression profiling by array","Homo sapiens",33,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9170/suppl",17956600,,"virginie gandemer","Sep 27, 2007"
GSE5921,"Differential expression of BMP4-regulated genes associated with commitment of C3H10T1/2 cells into adipocytes","Expression profiling by array","Mus musculus",6,GDS3025,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5921/suppl",17204246,,"M. Daniel Lane","Sep 26, 2007"
GSE8455,"AtNF-YB1 and CBF4 Overexpression Study in Arabidopsis","Expression profiling by array","Arabidopsis thaliana",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8455/suppl",17923671,,"Don R Maszle","Sep 26, 2007"
GSE8456,"Transcriptional response of wild type ABA-treated Arabidopsis seedlings","Expression profiling by array","Arabidopsis thaliana",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8456/suppl",17923671,,"Don R Maszle","Sep 26, 2007"
GSE9137,"Hepatectomy sham surgery 1h","Expression profiling by array","Rattus norvegicus;synthetic construct",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9137/suppl",,,"Egle Juskeviciute","Sep 26, 2007"
GSE9153,"Expression profiling of human adipose tissue in obese subjects","Expression profiling by array","Homo sapiens",35,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9153/suppl",15985526,,"Corneliu Henegar","Sep 26, 2007"
GSE9157,"Expression profiling of human adipose tissue in obese and lean subjects and in various clinical conditions","Expression profiling by array","Homo sapiens",59,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9157/suppl",18208606,,"Corneliu Henegar","Sep 26, 2007"
GSE7808,"Region specific gene expression profiling along the human epididymis","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7808/suppl",17881722;18434627,,"Ezequiel L Calvo","Sep 25, 2007"
GSE9125,"Transcriptional and Physiological Responses of Bradyrhizobium japonicum to Desiccation-Induced Stress","Expression profiling by array","Bradyrhizobium diazoefficiens USDA 110;Bradyrhizobium japonicum",18,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9125/suppl",17660288,,"Eddie J Cytryn","Sep 25, 2007"
GSE6976,"Calcium-induced transcript variation in neuronal cells analyzed with exon microarrays.","Expression profiling by array","Homo sapiens",24,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6976/suppl",17683528,,"Alexander Brodsky","Sep 24, 2007"
GSE7772,"Comparison between mRNAs of how germ-line clones embryos and WT embryos at 3-5 h AEL","Expression profiling by array","Drosophila melanogaster",4,GDS3255,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7772/suppl",17728343,,"Talila Volk","Sep 24, 2007"
GSE8818,"Expression changes in intestinal crypts upon deletion of beta-catenin","Expression profiling by array","Mus musculus",4,GDS2984,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8818/suppl",17785439,,"Joerg Huelsken","Sep 24, 2007"
GSE8995,"Gene expression specificity in relation to the main cellular fractions of the adipose tissue","Expression profiling by array","Homo sapiens",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8995/suppl",16046292,,"Corneliu Henegar","Sep 24, 2007"
GSE9017,"Expression profile of human preadipocytes cultured with activated macrophages medium","Expression profiling by array","Homo sapiens",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9017/suppl",18208606,,"Corneliu Henegar","Sep 24, 2007"
GSE3665,"Global transcriptional machinery engineering in E. coli in the presence and absence of ethanol","Expression profiling by array","Escherichia coli",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3665/suppl",17292651,,"Joel Moxley","Sep 23, 2007"
GSE9120,"IL-1 treatment of human epidermal keratinocytes","Expression profiling by array","Homo sapiens",8,GDS3011,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9120/suppl",17941080,,"Miroslav Blumenberg","Sep 22, 2007"
GSE9123,"transcription factor PlagL2 regulates steps in chylomicron metabolism ","Expression profiling by array","Mus musculus",8,GDS3010,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9123/suppl",17983586,,"zhao chen","Sep 22, 2007"
GSE9128,"Expression data from heart failure vs control peripheral blood mononuclear cells.","Expression profiling by array","Homo sapiens",11,GDS3115,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9128/suppl",19336532,,"diego arcelli","Sep 22, 2007"
GSE9130,"aP2-nSREBP1c_white_Adipose_Tissue_expression_differentials","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9130/suppl",17921248,,"Yaacov Barak","Sep 22, 2007"
GSE9131,"Pparg<ldi/+> white Adipose Tissue expression differentials","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9131/suppl",17921248,,"Yaacov Barak","Sep 22, 2007"
GSE9132,"Identifying gene expression changes in adipose tissue of lipodystrophic mice","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9132/suppl",17921248,,"Yaacov Barak","Sep 22, 2007"
GSE6925,"BW25113 ymgB and W/T in LBglu 24h biofilm cells","Expression profiling by array","Escherichia coli;Escherichia coli K-12",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6925/suppl",17765265,,"Jintae Lee","Sep 21, 2007"
GSE9058,"Gene expression in the human VTA of cases with alcohol abuse","Expression profiling by array","Homo sapiens",12,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9058/suppl",17928304,,"Traute Flatscher-Bader","Sep 21, 2007"
GSE9073,"AIN-1 and AIN-2::GFP IP of C.elegans miRNA targets","Expression profiling by array","Caenorhabditis elegans",20,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9073/suppl",18042455,,"liang zhang","Sep 21, 2007"
GSE9115,"Determination of  a cell proliferation and chromosomal instability signature in anaplastic thyroid carcinoma","Expression profiling by array","Homo sapiens",19,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9115/suppl",17981789,,"Michael Bittner","Sep 21, 2007"
GSE9117,"Expression data from rat uterine myometrium -effect of estrogen","Expression profiling by array","Rattus norvegicus",4,GDS3180,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9117/suppl",18627025,,"Dora Agbas","Sep 21, 2007"
GSE9118,"A screen to identify novel tumor suppressor genes silenced by methylation in melanoma","Expression profiling by array","Homo sapiens",14,GDS3012,"CEL;CHP;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9118/suppl",17145863,,"Viswanathan Muthusamy","Sep 21, 2007"
GSE7439,"Escherichia coli strain 8624 and Escherichia coli strain VS94 with signaling molecules","Expression profiling by array","Escherichia coli",5,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7439/suppl",17635870,,"David A Rasko","Sep 20, 2007"
GSE8294,"Microarray analysis of monocytes recruited in the peritoneum during experimental infection with Listeria monocytogenes ","Expression profiling by array","Mus musculus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8294/suppl",17673663,,"Silvia Rueberg","Sep 20, 2007"
GSE9105,"Effect of Acute Physiologic Hyperinsulinemia on Gene Expression in Human Skeletal Muscle in vivo","Expression profiling by array","Homo sapiens",36,GDS3181,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9105/suppl",18334611,,"Dawn K Coletta","Sep 20, 2007"
GSE5593,"Acetaminophen (APAP) Rat Blood Training Gene Expression Data Set","Expression profiling by array","Rattus norvegicus",68,,,,17984051,,"Pierre Robert Bushel","Sep 19, 2007"
GSE5594,"Acetaminophen (APAP) Rat Blood Test Gene Expression Data Set","Expression profiling by array","Rattus norvegicus",144,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5594/suppl",17984051,,"Pierre Robert Bushel","Sep 19, 2007"
GSE5595,"Acetaminophen (APAP) Rat Liver Test Gene Expression Data Set","Expression profiling by array","Rattus norvegicus",144,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5595/suppl",17984051,,"Pierre Robert Bushel","Sep 19, 2007"
GSE5652,"Blood and liver exposed to acetaminophen (APAP)","Expression profiling by array","Rattus norvegicus",356,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5652/suppl",17984051,,"Pierre Robert Bushel","Sep 19, 2007"
GSE5868,"Effect of oestrogen treatment on growth of human angiomyolipoma xenograft tumours","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5868/suppl",18988705,,"Simon R. Johnson","Sep 19, 2007"
GSE9007,"Gene expression profiling of human adipose tissue of obese subjects in relation to bariatric surgery","Expression profiling by array","Homo sapiens",10,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9007/suppl",16046292,,"Corneliu Henegar","Sep 19, 2007"
GSE9044,"HOXB4 target genes in ES cell-derived embryoid bodies (EBs)","Expression profiling by array","Mus musculus",6,GDS3036,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9044/suppl",17940039,,"Moises Mallo","Sep 19, 2007"
GSE9080,"Expression data from Annexin A1 Ac1-25 vs. Unstimulated human peripheral blood monocytes","Expression profiling by array","Homo sapiens",6,,"CEL;CHP;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9080/suppl",,,"Carsten Lange","Sep 19, 2007"
GSE9101,"Expression data in native lipoprotein-stimulated human THP-1 macrophages","Expression profiling by array","Homo sapiens",12,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9101/suppl",,,"Silvio Zaina","Sep 19, 2007"
GSE5854,"Increased dASF/SF2 expression does not affect global gene expression in Drosophila.","Expression profiling by array","Drosophila melanogaster",2,,,,17283056,,"johann Soret","Sep 18, 2007"
GSE5855,"Increased B52 expression does not affect affect global gene expression in Drosophila","Expression profiling by array","Drosophila melanogaster",2,,,,17283056,,"johann Soret","Sep 18, 2007"
GSE5857,"Identification of dASF/SF2 potential mRNA targets","Expression profiling by array","Drosophila melanogaster",4,,,,17283056,,"johann Soret","Sep 18, 2007"
GSE5858,"Identification of B52 potential mRNA targets","Expression profiling by array","Drosophila melanogaster",4,,,,17283056,,"johann Soret","Sep 18, 2007"
GSE8507,"Neutrophil and PBMC gene expression data from Job's Syndrome","Expression profiling by array","Homo sapiens",141,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8507/suppl",17881745,,"Addie Whitney","Sep 18, 2007"
GSE8915,"Mouse CIA Cytokine Array","Expression profiling by array","Mus musculus",18,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8915/suppl",18608173,,"stephanie ann roberts","Sep 18, 2007"
GSE9062,"Changes in gene expression profile in mammalian cells upon Raf activation","Expression profiling by array","Rattus norvegicus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9062/suppl",,,"ALISON C LLOYD","Sep 18, 2007"
