Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE1791,"Effect of Neuromedin U on gene expression in murine T cells","Expression profiling by array","Mus musculus",31,GDS882,,,15585845,,"Sujoy GHOSH","Sep 24, 2004"
GSE1794,"Time course of PBL derived avian macrophages stimulated with whole Ecoli or LPS","Expression profiling by array","Gallus gallus",6,,,,15808307,,"Calvin Keeler","Sep 24, 2004"
GSE1743,"De novo kidney transplantation without use of calcineurin inhibitors preserves renal structure and function","Expression profiling by array","Homo sapiens",41,GDS987,,,15476476,,"Sunil Kurian","Sep 23, 2004"
GSE682,"PKR overexpression","Expression profiling by array","Mus musculus",4,GDS767;GDS768,,,14749731,,"Rob Sladek","Sep 22, 2004"
GSE1780,"The expression profile of Escherichia coli K-12 in response to minimal, optimal and excess copper concentrations","Expression profiling by array","Escherichia coli",9,,,,15817786,,"Chrystala Constantinidou","Sep 22, 2004"
GSE1775,"Comparison of renal transcript levels in Dahl Salt-sensitive (S) rat with S.R congenic rat containing a BP QTL","Expression profiling by array","Rattus norvegicus",18,GDS1545;GDS1546;GDS1547,,,15655120,,"Bina Joe","Sep 20, 2004"
GSE1776,"Control and starved myotubes","Expression profiling by array","Mus musculus",8,GDS925,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1776/suppl",15608089,,"Susan Kandarian","Sep 20, 2004"
GSE676,"Effect of c-fos expression in osteoclastogenic splenocytes","Expression profiling by array","Mus musculus",5,GDS766,,,15073183,,"Koichi Matsuo","Sep 19, 2004"
GSE997,"Essential Thrombocythemia megakaryocytes versus normal megakaryocytes","Expression profiling by array","Homo sapiens",2,GDS761,,,15271793,,"Elena Tenedini","Sep 17, 2004"
GSE665,"Orotic acid induced fatty liver disease","Expression profiling by array","Rattus norvegicus",18,GDS765,,,14747661,,"Julian Griffin","Sep 16, 2004"
GSE1363,"Gene expression in T1alpha null mutant lungs compared to wild type at dpc 18.5 and term","Expression profiling by array","Mus musculus",16,GDS782,,,16869965,,"Maria Isabel Ramirez","Sep 15, 2004"
GSE1746,"CD14+ cell analysis","Expression profiling by array","Homo sapiens",10,GDS781,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1746/suppl",,,"Lynn Graf","Sep 15, 2004"
GSE1352,"Phytophthora sojae, race 2, infection of soybean hypocotyls","Expression profiling by array","Glycine max;Phytophthora sojae",50,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1352/suppl",15497398,,"Mark Gijzen","Sep 14, 2004"
GSE1762,"C. elegans daf2 mutant adults","Expression profiling by array","Caenorhabditis elegans",20,GDS770,,,15308663,,"Joshua J. McElwee","Sep 14, 2004"
GSE1749,"Preimplantation mouse embryo development","Expression profiling by array","Mus musculus",57,GDS812;GDS813;GDS814,,,15282163,,"Richard M. Schultz","Sep 13, 2004"
GSE1741,"Innervated and 2 month Denervated Rat EDL muscles","Expression profiling by array","Rattus norvegicus",16,,,,15840640,,"Tatiana Y. Kostrominova","Sep 10, 2004"
GSE1744,"Preimplantation mouse embryo development MOE430A","Expression profiling by array","Mus musculus",20,,,,15282163,,"Richard M. Schultz","Sep 10, 2004"
GSE1745,"Preimplantation mouse embryo development MOE430B","Expression profiling by array","Mus musculus",20,,,,15282163,,"Richard M. Schultz","Sep 10, 2004"
GSE1730,"mRNA abundance from wild type","Expression profiling by array","Escherichia coli",44,,,,15535862,,"Kyeong Soo Jeong","Sep 09, 2004"
GSE1740,"Tassiulas IFN Array v1.0","Expression profiling by array","Homo sapiens",12,GDS776,,,15467722,,"Ioannis Tassiulas","Sep 09, 2004"
GSE1588,"27_RA_RMA_Jan04_time_course","Expression profiling by array","Mus musculus",27,GDS773,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1588/suppl",15466718,,"Sarah S. Williams","Sep 07, 2004"
GSE1617,"Effects of antimitotic drug benomyl on wild-type strain and strains with Yap1 or Pdr1 deletions","Expression profiling by array","Saccharomyces cerevisiae",16,,,,15713640,,"Gaëlle Lelandais","Sep 06, 2004"
GSE1725,"Toxicity from radiation therapy associated with abnormal transcriptional responses to DNA damage","Expression profiling by array","Homo sapiens",171,GDS968,,,15096622,,"Wan-Jen Hong","Sep 06, 2004"
GSE1639,"Rpd3 and histone H3 and H4 deletions/mutations","Expression profiling by array","Saccharomyces cerevisiae",18,GDS772,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1639/suppl",15456858,,"Randall Heywood Morse","Sep 04, 2004"
GSE1726,"Rosetta_Merck_CEPH_Study","Expression profiling by array","Homo sapiens",167,GDS1048,,,15514893,,"Stephanie A Santorico","Sep 04, 2004"
GSE1723,"Two-dimensional transcriptome analysis in chemostat cultures of S. cerevisiae","Expression profiling by array","Saccharomyces cerevisiae",24,GDS777,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1723/suppl",15496405;17241460;12414795,,"Jean-Marc Daran","Sep 03, 2004"
GSE1625,"14028 time course on swarming plates","Expression profiling by array","Salmonella enterica;Salmonella enterica subsp. enterica serovar Typhimurium",60,,,,,,"Rasika Harshey","Sep 02, 2004"
GSE1630,"14028 time course in broth medium","Expression profiling by array","Salmonella enterica;Salmonella enterica subsp. enterica serovar Typhimurium",45,,,,,,"Rasika Harshey","Sep 02, 2004"
GSE1631,"14028 time course on non-swarming plates","Expression profiling by array","Salmonella enterica;Salmonella enterica subsp. enterica serovar Typhimurium",39,,,,,,"Rasika Harshey","Sep 02, 2004"
GSE1632,"14028 versus che mutants","Expression profiling by array","Salmonella enterica;Salmonella enterica subsp. enterica serovar Typhimurium",108,,,,15889148,,"Rasika Harshey","Sep 02, 2004"
GSE1633,"growth culture comparisons","Expression profiling by array","Salmonella enterica;Salmonella enterica subsp. enterica serovar Typhimurium",36,,,,,,"Rasika Harshey","Sep 02, 2004"
GSE1719,"Macular Degeneration","Expression profiling by array","Homo sapiens",36,GDS963,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1719/suppl",16109308,,"Eric Hoffman","Sep 02, 2004"
GSE1721,"Rat Kidney Methylprednisolone","Expression profiling by array","Rattus norvegicus",63,GDS964;GDS965,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1721/suppl",15985454,,"Eric Hoffman","Sep 02, 2004"
GSE1132,"IFN-Gamma keratinocytes","Expression profiling by array","Homo sapiens",34,,,,15145801,,"Anton Petrov","Sep 01, 2004"
GSE1139,"Expression profiling of fast glial cells","Expression profiling by array","Rattus norvegicus",8,GDS769,,,15779236,,"Lars Tatenhorst","Sep 01, 2004"
GSE1323,"Isogenic primary tumor/metastasis comparison","Expression profiling by array","Homo sapiens",6,GDS756,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1323/suppl",16531451,,"Alessandro Provenzani","Sep 01, 2004"
GSE1341,"Li-treatment-induced NDI (Li-NDI) in rats","Expression profiling by array","Rattus norvegicus",3,,,,15687245,,"Aleksandra Rojek","Sep 01, 2004"
GSE1353,"splitplotnestedANOVA","Expression profiling by array","Zea mays",8,,,,,,"Ann Stapleton","Sep 01, 2004"
GSE1421,"MelR experiment 1","Expression profiling by array","Escherichia coli",3,,,,15466047,,"Chrystala Constantinidou","Sep 01, 2004"
GSE1495,"prors1_dark_vs_WT_dark","Expression profiling by array","Arabidopsis thaliana",12,,,,16517761,,"christos Noutsos","Sep 01, 2004"
GSE1496,"prors2_dark_vs_WT_dark","Expression profiling by array","Arabidopsis thaliana",12,,,,16517761,,"christos Noutsos","Sep 01, 2004"
GSE1512,"flk_vs_wt","Expression profiling by array","Arabidopsis thaliana",18,,,,15310842,,"Todd C. Mockler","Sep 01, 2004"
GSE1516,"Arabidopsis WT and vip mutants (vip5 and vip6)","Expression profiling by array","Arabidopsis thaliana",6,GDS1047,,,15472079,,"Sookyung Oh","Sep 01, 2004"
GSE1536,"Various mouse cell lines and tissues","Expression profiling by array","Mus musculus",40,,,,,,"Guillaume Charriere","Sep 01, 2004"
GSE1577,"T-ALL and T-lymphoblastic lymphoma","Expression profiling by array","Homo sapiens",29,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1577/suppl",16358311,,"Dong-Joon Min","Sep 01, 2004"
GSE1620,"Sporulation in Bacillus subtilis (mother cell)","Expression profiling by array","Bacillus subtilis",15,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1620/suppl",15383836,,"Patrick Yves Eichenberger","Sep 01, 2004"
GSE1642,"Transcriptional Responses of M. tuberculosis to inhibitors of metabolism","Expression profiling by array","Mycobacterium tuberculosis;Mycobacterium tuberculosis H37Rv",437,,,,15247240,,"Helena I Boshoff","Sep 01, 2004"
GSE1701,"Mouse Expression Database","Expression profiling by array","Mus musculus",171,,,,,,"Bruce J Aronow","Sep 01, 2004"
GSE1708,"Comparison of transcriptional changes in Cre infected with Vector infected alpha4-floxed MEFs","Expression profiling by array","Mus musculus",2,,,,15499020,,"Mei Kong","Sep 01, 2004"
GSE862,"BR effects on WT and yucca seedlings","Expression profiling by array","Arabidopsis thaliana",8,GDS743,,,15328536,,"Jennifer Nemhauser","Aug 31, 2004"
GSE1548,"Effect of Angiotensin II on gene expression in SHRSP cerebral microcapillaries","Expression profiling by array","Rattus norvegicus",6,GDS726,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1548/suppl",,,"Torsten Kirsch","Aug 31, 2004"
GSE1587,"Bone marrow grown with vitamin D compared to bone marrow grown with vitamin D plus M-CSF","Expression profiling by array","Mus musculus",2,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1587/suppl",,,"Siham D Accacha","Aug 31, 2004"
GSE1704,"Epithelial cells in contact with bacterial supernatant","Expression profiling by array","Homo sapiens",5,,,,15598879,,"Chimene Moreilhon","Aug 26, 2004"
GSE1703,"Determination of mRNA transcripts in HeLa cells that are regulated by RENT1","Expression profiling by array","Homo sapiens",4,GDS705,"CEL;EXP;RPT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1703/suppl",15448691,,"Joshua T Mendell","Aug 25, 2004"
GSE1690,"Comparison of Drosophila melanogaster Malpighian tubule v whole fly","Expression profiling by array","Drosophila melanogaster",10,GDS732,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1690/suppl",15345053,,"Julian A.T. Dow","Aug 24, 2004"
GSE1695,"Synechocystis sp. PCC 6803 response to inorganic carbon limitation","Expression profiling by array","Synechocystis sp. PCC 6803",16,,,,14612435,,"Robert Burnap","Aug 24, 2004"
GSE1644,"Leukotriene D4-triggered Transcriptome","Expression profiling by array","Homo sapiens",4,GDS731,,,15322539,,"Andreas Johann Richard Habenicht","Aug 20, 2004"
GSE1646,"Age-associated alteration of gene expression patterns in mouse oocytes","Expression profiling by array","Mus musculus",12,,,,15317747,,"Minoru S.H. Ko","Aug 20, 2004"
GSE1055,"Fibronectin Induced Cardiac Myocyte Hypertrophy","Expression profiling by array","Rattus norvegicus",4,GDS696,,,15306692,,"Jorge L Sepulveda","Aug 19, 2004"
GSE1688,"Unfolded protein response in wildtype, ire1, gcn4, gcn2","Expression profiling by array","Saccharomyces cerevisiae",12,,,,15314660,,"Chris Patil","Aug 19, 2004"
GSE1119,"Hac1p control of unfolded protein response","Expression profiling by array","Saccharomyces cerevisiae",13,GDS750,,,15314654,,"Jess Leber","Aug 18, 2004"
GSE1652,"Compensated and decompensated hypertrophy after monocrotaline injection","Expression profiling by array","Rattus norvegicus",24,GDS742,,,15728335,,"Henk Buermans","Aug 18, 2004"
GSE1678,"H2O2 treatment of myotubes","Expression profiling by array","Mus musculus",2,,,,15331678,,"Anne McArdle","Aug 17, 2004"
GSE1679,"Isometric contractions in skeletal muscle of adult mice","Expression profiling by array","Mus musculus",2,,,,15331678,,"Anne McArdle","Aug 17, 2004"
GSE1441,"Host Cell Gene Expression During HIV-1 Latency and Reactivation","Expression profiling by array","Homo sapiens",35,,,,15308739,,"Vyjayanthi Krishnan","Aug 16, 2004"
GSE1443,"Host Cell Gene Expression During HIV-1 Latency in Chronically Infected Cell Lines","Expression profiling by array","Homo sapiens",19,,,,15308739,,"Vyjayanthi Krishnan","Aug 16, 2004"
GSE1428,"Skeletal muscle sarcopenia","Expression profiling by array","Homo sapiens",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1428/suppl",15687482,,"Susan Kandarian","Aug 15, 2004"
GSE1645,"TAcKLE - Transcriptome Amplification and cDNA Labeling for Expression analysis","Expression profiling by array","Homo sapiens",20,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1645/suppl",15718295,,"Joerg Schlingemann","Aug 13, 2004"
GSE1485,"Natural variation in human gene expression","Expression profiling by array","Homo sapiens",355,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1485/suppl",15269782,,"Michael Patrick Morley","Aug 12, 2004"
GSE1402,"Juvenile Rheumatoid Arthritis Profiles In PBMC and SFMC","Expression profiling by array","Homo sapiens",57,GDS711,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1402/suppl",15150433,,"Michael Barnes","Aug 11, 2004"
GSE1473,"Beta-catenin/GFP","Expression profiling by array","Homo sapiens",8,GDS748,,,15592430,,"Agnes Viale","Aug 11, 2004"
GSE1636,"A multigene analysis of the effects of L-arginine treatment in the hindlimb and diaphragm muscles of mdx mice.","Expression profiling by array","Mus musculus",34,,,,,,"Nolwenn Le Meur","Aug 10, 2004"
GSE1650,"COPD Study","Expression profiling by array","Homo sapiens",30,GDS737,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1650/suppl",15374838,,"Avrum Spira","Aug 08, 2004"
GSE1648,"Osmotic Loading of Human Intervertebral Disc Cells","Expression profiling by array","Homo sapiens",11,GDS738,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1648/suppl",16133915,,"Lawrence Martin Boyd","Aug 07, 2004"
GSE635,"Identification of novel genomic determinants of cellular drug resistance in acute lymphoblastic leukemia.","Expression profiling by array","Homo sapiens",173,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE635/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE643,"ASP sensitive all ALL","Expression profiling by array","Homo sapiens",81,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE643/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE645,"ASP resistant all ALL","Expression profiling by array","Homo sapiens",45,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE645/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE646,"PRED sensitive all ALL","Expression profiling by array","Homo sapiens",66,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE646/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE647,"PRED resistant all ALL","Expression profiling by array","Homo sapiens",27,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE647/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE648,"VCR sensitive all ALL","Expression profiling by array","Homo sapiens",89,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE648/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE649,"VCR resistant all ALL","Expression profiling by array","Homo sapiens",36,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE649/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE650,"DNR sensitive all ALL","Expression profiling by array","Homo sapiens",94,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE650/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE651,"DNR resistant all ALL","Expression profiling by array","Homo sapiens",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE651/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE653,"ASP sensitive B-ALL","Expression profiling by array","Homo sapiens",66,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE653/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE654,"ASP resistant B-ALL","Expression profiling by array","Homo sapiens",40,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE654/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE655,"PRED sensitive B-ALL","Expression profiling by array","Homo sapiens",54,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE655/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE656,"PRED resistant B-ALL","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE656/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE657,"VCR sensitive B-ALL","Expression profiling by array","Homo sapiens",75,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE657/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE658,"VCR resistant B-ALL","Expression profiling by array","Homo sapiens",29,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE658/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE659,"DNR sensitive B-ALL","Expression profiling by array","Homo sapiens",82,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE659/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE660,"DNR resistant B-ALL","Expression profiling by array","Homo sapiens",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE660/suppl",15295046,,"William E Evans","Aug 06, 2004"
GSE1612,"Overlapping gene regulation by cytosine methylation and histone deacetylation","Expression profiling by array","Arabidopsis thaliana",13,GDS919;GDS920,,,15516340,,"Shuang Chang","Aug 06, 2004"
GSE1578,"Naive and  memory B6.2.16 CD8 T cell(11K  A and B)","Expression profiling by array","Mus musculus",4,GDS728;GDS755,,,15311278,,"Philip George Ashton-Rickardt","Aug 05, 2004"
GSE1638,"Gene expression profiles of in vitro fertilized bovine embryos in comparison to those of bovine adult tissues","Expression profiling by array","Bos taurus;Homo sapiens",10,,,,,,"Wenli Zhou","Aug 05, 2004"
GSE1634,"Global gene expression analysis identifies molecular pathways distinguishing blastocyst dormancy and activation","Expression profiling by array","Mus musculus",6,GDS752,"TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1634/suppl",15232000,,"Minoru S.H. Ko","Aug 04, 2004"
GSE1624,"Murine orofacial development","Expression profiling by array","Mus musculus",9,GDS739,,,16933306;15578713,,"Partha Mukhopadhyay","Aug 03, 2004"
GSE1092,"SJL, Balb: Leg and Eye,  10/12 months","Expression profiling by array","Mus musculus",22,,,,,,"Henry J. Kaminski","Aug 02, 2004"
GSE1511,"Gene expression profile of CD56dimCD16+, CD56brightCD16- and activated CD56+CD16+ human NK subsets","Expression profiling by array","Homo sapiens",6,GDS751,,,15557145,,"Ofer Mandelboim","Aug 02, 2004"
GSE1084,"HS-R5","Expression profiling by array","Rattus norvegicus",5,,,,15956763,,"Martin Flück","Aug 01, 2004"
GSE1358,"Embryonic Testis Developmental Time Course","Expression profiling by array","Mus musculus",30,GDS660;GDS661;GDS662,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1358/suppl",15496517,,"James Shima","Aug 01, 2004"
GSE1359,"Embryonic Ovary Developmental Time Course","Expression profiling by array","Mus musculus",30,GDS663;GDS665;GDS666,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1359/suppl",15496517,,"James Shima","Aug 01, 2004"
GSE1458,"Pioglitazone, rosiglitazone and troglitazone treatment","Expression profiling by array","Mus musculus",11,GDS734,,,15217816,,"Albert Hsiao","Aug 01, 2004"
GSE1560,"Aortas of mice on high fat diet","Expression profiling by array","Mus musculus",54,GDS735,,,15550693;15870398,,"Raymond Tabibiazar","Aug 01, 2004"
GSE1626,"Testing for gene expression differences between chromosomally stable and unstable isogenic clones","Expression profiling by array","Cricetulus griseus;Homo sapiens",4,GDS740,,,,,"Andrew Snyder","Aug 01, 2004"
GSE536,"Effect of high fat and low fat diet on liver expression","Expression profiling by array","Mus musculus",435,,,,17603298,,"Jatin Misra","Jul 31, 2004"
GSE805,"Expression analysis of monocytes in response to interleukins-4 and -13","Expression profiling by array","Homo sapiens",3,,,,,,"Hartmut Kuhn","Jul 31, 2004"
GSE863,"Auxin effects on seedlings","Expression profiling by array","Arabidopsis thaliana",4,GDS744,,,15328536,,"Jennifer Nemhauser","Jul 31, 2004"
GSE1375,"PS cDKO / Control, 6 months","Expression profiling by array","Mus musculus",2,GDS787,,,15345711,,"Vassilios Beglopoulos","Jul 31, 2004"
GSE1596,"Retinoic acid-induced neuroblastoma cells","Expression profiling by array","Mus musculus",13,,,,,,"Massimo Zollo","Jul 31, 2004"
GSE1597,"Differentiated vs undifferentiated neural stem cells","Expression profiling by array","Mus musculus",2,,,,,,"Massimo Zollo","Jul 31, 2004"
GSE1598,"Embryonic E14.5 telencephalon vs adult forebrain","Expression profiling by array","Mus musculus",2,,,,16107646,,"Massimo Zollo","Jul 31, 2004"
GSE1621,"Differential expression of genes after 48 hrs, 10 d, and 3 wks of TAC","Expression profiling by array","Mus musculus",26,GDS794,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1621/suppl",15292486,,"Mingming Zhao","Jul 31, 2004"
GSE1622,"Transcriptional profiling with a Blood Pressure QTL interval-specific oligonucleotide array","Expression profiling by array","Rattus norvegicus",19,,,,16204469,,"Norman H Lee","Jul 31, 2004"
GSE1555,"Vehicle and sAPPalpha-treated hippocampal slice cultures","Expression profiling by array","Mus musculus",6,GDS809,,,15342738,,"Thor D Stein","Jul 30, 2004"
GSE1556,"Control vs. APPSw mice gene expressions","Expression profiling by array","Mus musculus",4,GDS811,,,15342738,,"Thor D Stein","Jul 30, 2004"
GSE1616,"Genomics of preconditioning","Expression profiling by array","Rattus norvegicus",30,GDS808,,,15494475,,"Michael Zaugg","Jul 30, 2004"
GSE1002,"Genomic Run-On (GRO) experiment for the YPD to YPGal time course","Expression profiling by array","Saccharomyces cerevisiae",42,,,,15260981;21103382;17945030,,"Jose E. Perez-Ortin","Jul 29, 2004"
GSE1013,"Gene Expression Profile of NHE1 Null Mutation","Expression profiling by array","Mus musculus",20,,,,15306696,,"Dan Zhou","Jul 29, 2004"
GSE1614,"Caco-2 differentiation","Expression profiling by array","Homo sapiens",12,GDS709,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1614/suppl",12644633,,"James C Fleet","Jul 29, 2004"
GSE1592,"Myoblast stimulation with angiotensin II","Expression profiling by array","Mus musculus",9,,,,15304485,,"Michael E. Salazar","Jul 28, 2004"
GSE1585,"4 Slc15a2 KO individual mice kidneys versus pool of 5 WT mice kidneys","Expression profiling by array","Mus musculus",16,,,,17077276,,"Johannes Beckers","Jul 27, 2004"
GSE1586,"4 WT individual mice kidneys versus 5th WT kidney, their littermate","Expression profiling by array","Mus musculus",16,,,,17077276,,"Johannes Beckers","Jul 27, 2004"
GSE1594,"Analysis of murine liver tissue","Expression profiling by array","Mus musculus",4,,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1594/suppl",,,"Jack Odle","Jul 27, 2004"
GSE1546,"MeJA treatment in sugarcane","Expression profiling by array","Saccharum officinarum complex",12,,,,,,"Vicente Eugenio De Rosa Junior","Jul 23, 2004"
GSE1580,"Analysis of murine epididymal adipose tissue","Expression profiling by array","Mus musculus",8,GDS1359;GDS1360,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1580/suppl",15888570,,"Joseph Cassady","Jul 23, 2004"
GSE1569,"Keratinocytes in embryos and newborns, and Notch1 expression in newborns","Expression profiling by array","Mus musculus",4,GDS790,,,15068794,,"G.Paolo Dotto","Jul 22, 2004"
GSE1572,"Gene regulation and DNA damage in the aging human brain","Expression profiling by array","Homo sapiens",30,GDS707,,,15190254,,"Tao Lu","Jul 21, 2004"
GSE973,"IL-1 stimulation of HUVEC","Expression profiling by array","Homo sapiens",5,GDS649,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSEnnn/GSE973/suppl",15130917,,"Herbert Mayer","Jul 20, 2004"
GSE1050,"Difference in skeletal muscle function in Males vs Females; Role of Estrogen Receptor Beta","Expression profiling by array","Mus musculus",6,GDS791,,,15280152,,"Hui Gao","Jul 17, 2004"
GSE1553,"Steady state +/- Gly","Expression profiling by array","Saccharomyces cerevisiae",8,,,,15948949,,"Andy L Bognar","Jul 17, 2004"
GSE1554,"Time course of glycine addition or withdrawal","Expression profiling by array","Saccharomyces cerevisiae",20,,,,15948949,,"Andy L Bognar","Jul 17, 2004"
GSE1297,"Incipient Alzheimer's Disease: Microarray Correlation Analyses","Expression profiling by array","Homo sapiens",31,GDS810,"CEL;EXP;RPT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1297/suppl",14769913,,"Eric M Blalock","Jul 16, 2004"
GSE1552,"gene activation by IFNs in wild type and Pias1 null BMMs","Expression profiling by array","Mus musculus",10,GDS788,,,15311277,,"Bin Liu","Jul 16, 2004"
GSE1424,"AGAMOUS-GR time-course experiment","Expression profiling by array","Arabidopsis thaliana",10,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1424/suppl",15254538,,"Frank Wellmer","Jul 15, 2004"
GSE1550,"Wild-type and irr mutant Group A Streptococcus (GAS) strains","Expression profiling by array","Streptococcus pyogenes;Streptococcus pyogenes M1 GAS",4,,,,15240710,,"Frank R. DeLeo","Jul 14, 2004"
GSE1563,"Kidney Transplant Rejection and Tissue Injury by Gene Profiling of Biopsies and Peripheral Blood Lymphocytes","Expression profiling by array","Homo sapiens",62,GDS724,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1563/suppl",15307835,,"Steven Head","Jul 14, 2004"
GSE739,"Exercise induced cardiac hypertrophy","Expression profiling by array","Rattus norvegicus",12,GDS654,,,15943803,,"Claes C Strøm","Jul 12, 2004"
GSE1454,"sok2 vs wild type colonies","Expression profiling by array","Saccharomyces cerevisiae",5,,,,15229222,,"Frederic Devaux","Jul 11, 2004"
GSE1467,"PancChp-HSLKO and WT","Expression profiling by array","Mus musculus",8,,,,,,"Wen-Jun Shen","Jul 11, 2004"
GSE1468,"Hepatic reductase null","Expression profiling by array","Mus musculus",4,GDS1093,,,15717863,,"Wang Jun Xiu","Jul 11, 2004"
GSE1518,"Human endothelium exposed to shear stress and pressure","Expression profiling by array","Homo sapiens",8,GDS1317,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1518/suppl",16155357,,"Per-Arne Svensson","Jul 07, 2004"
GSE1544,"Transgenic Arabidopsis expressing AtMYB23SRDX","Expression profiling by array","Arabidopsis thaliana",3,GDS694,,,15668208,,"Kyoko Matsui","Jul 07, 2004"
